         t	         T	         p	       rho	        H2	        O2	       H2O	         H	         O	        OH	       HO2	      H2O2	        N2	
7.2931e-05	1.1730e+03	8.9237e+04	2.3081e-01	8.8320e-03	1.4326e-01	2.6255e-01	1.3830e-02	7.5083e-03	3.6954e-03	1.5088e-05	2.7817e-08	5.6031e-01	
7.4157e-05	1.1730e+03	8.9184e+04	2.3081e-01	8.6107e-03	1.4321e-01	2.6321e-01	1.3341e-02	7.3272e-03	3.6469e-03	1.4621e-05	2.6662e-08	5.6064e-01	
7.5383e-05	1.1730e+03	8.9134e+04	2.3081e-01	8.4005e-03	1.4317e-01	2.6383e-01	1.2882e-02	7.1548e-03	3.6004e-03	1.4178e-05	2.5571e-08	5.6095e-01	
7.6609e-05	1.1730e+03	8.9087e+04	2.3081e-01	8.2006e-03	1.4313e-01	2.6441e-01	1.2449e-02	6.9905e-03	3.5558e-03	1.3757e-05	2.4540e-08	5.6125e-01	
7.7834e-05	1.1730e+03	8.9043e+04	2.3081e-01	8.0103e-03	1.4309e-01	2.6497e-01	1.2041e-02	6.8337e-03	3.5130e-03	1.3357e-05	2.3565e-08	5.6153e-01	
7.9060e-05	1.1730e+03	8.9001e+04	2.3081e-01	7.8287e-03	1.4306e-01	2.6550e-01	1.1655e-02	6.6840e-03	3.4718e-03	1.2976e-05	2.2642e-08	5.6179e-01	
8.0286e-05	1.1730e+03	8.8961e+04	2.3081e-01	7.6555e-03	1.4302e-01	2.6600e-01	1.1290e-02	6.5409e-03	3.4322e-03	1.2613e-05	2.1769e-08	5.6205e-01	
8.1512e-05	1.1730e+03	8.8923e+04	2.3081e-01	7.4898e-03	1.4299e-01	2.6648e-01	1.0944e-02	6.4040e-03	3.3941e-03	1.2267e-05	2.0942e-08	5.6229e-01	
8.2738e-05	1.1730e+03	8.8887e+04	2.3081e-01	7.3314e-03	1.4296e-01	2.6693e-01	1.0617e-02	6.2728e-03	3.3573e-03	1.1937e-05	2.0158e-08	5.6251e-01	
8.3963e-05	1.1730e+03	8.8852e+04	2.3081e-01	7.1796e-03	1.4294e-01	2.6737e-01	1.0305e-02	6.1470e-03	3.3219e-03	1.1622e-05	1.9414e-08	5.6273e-01	
8.5189e-05	1.1730e+03	8.8820e+04	2.3081e-01	7.0342e-03	1.4291e-01	2.6778e-01	1.0010e-02	6.0264e-03	3.2876e-03	1.1320e-05	1.8708e-08	5.6294e-01	
8.6415e-05	1.1730e+03	8.8788e+04	2.3081e-01	6.8946e-03	1.4289e-01	2.6818e-01	9.7285e-03	5.9105e-03	3.2545e-03	1.1032e-05	1.8038e-08	5.6314e-01	
8.7641e-05	1.1730e+03	8.8758e+04	2.3081e-01	6.7605e-03	1.4286e-01	2.6856e-01	9.4605e-03	5.7991e-03	3.2224e-03	1.0756e-05	1.7401e-08	5.6333e-01	
8.8866e-05	1.1730e+03	8.8730e+04	2.3081e-01	6.6317e-03	1.4284e-01	2.6892e-01	9.2050e-03	5.6920e-03	3.1915e-03	1.0491e-05	1.6796e-08	5.6351e-01	
9.0092e-05	1.1730e+03	8.8703e+04	2.3081e-01	6.5077e-03	1.4282e-01	2.6927e-01	8.9613e-03	5.5888e-03	3.1615e-03	1.0237e-05	1.6220e-08	5.6368e-01	
9.1318e-05	1.1730e+03	8.8676e+04	2.3081e-01	6.3884e-03	1.4280e-01	2.6960e-01	8.7284e-03	5.4895e-03	3.1324e-03	9.9938e-06	1.5672e-08	5.6385e-01	
9.2544e-05	1.1730e+03	8.8651e+04	2.3081e-01	6.2734e-03	1.4278e-01	2.6992e-01	8.5058e-03	5.3937e-03	3.1041e-03	9.7602e-06	1.5150e-08	5.6401e-01	
9.3770e-05	1.1730e+03	8.8627e+04	2.3081e-01	6.1626e-03	1.4277e-01	2.7023e-01	8.2929e-03	5.3013e-03	3.0767e-03	9.5355e-06	1.4652e-08	5.6416e-01	
9.4995e-05	1.1730e+03	8.8604e+04	2.3081e-01	6.0556e-03	1.4275e-01	2.7052e-01	8.0889e-03	5.2121e-03	3.0501e-03	9.3195e-06	1.4178e-08	5.6431e-01	
9.6221e-05	1.1730e+03	8.8582e+04	2.3081e-01	5.9524e-03	1.4274e-01	2.7081e-01	7.8935e-03	5.1260e-03	3.0242e-03	9.1118e-06	1.3725e-08	5.6445e-01	
9.7447e-05	1.1730e+03	8.8560e+04	2.3081e-01	5.8527e-03	1.4272e-01	2.7108e-01	7.7060e-03	5.0427e-03	2.9990e-03	8.9118e-06	1.3293e-08	5.6459e-01	
9.8673e-05	1.1730e+03	8.8540e+04	2.3081e-01	5.7563e-03	1.4271e-01	2.7135e-01	7.5261e-03	4.9622e-03	2.9745e-03	8.7192e-06	1.2880e-08	5.6472e-01	
9.9898e-05	1.1730e+03	8.8520e+04	2.3081e-01	5.6630e-03	1.4269e-01	2.7160e-01	7.3533e-03	4.8843e-03	2.9508e-03	8.5335e-06	1.2485e-08	5.6484e-01	
1.0112e-04	1.1730e+03	8.8501e+04	2.3081e-01	5.5728e-03	1.4268e-01	2.7185e-01	7.1872e-03	4.8088e-03	2.9276e-03	8.3545e-06	1.2108e-08	5.6497e-01	
1.0235e-04	1.1730e+03	8.8483e+04	2.3081e-01	5.4855e-03	1.4267e-01	2.7209e-01	7.0275e-03	4.7357e-03	2.9049e-03	8.1818e-06	1.1747e-08	5.6508e-01	
1.0358e-04	1.1730e+03	8.8465e+04	2.3081e-01	5.4008e-03	1.4266e-01	2.7231e-01	6.8738e-03	4.6649e-03	2.8829e-03	8.0151e-06	1.1401e-08	5.6520e-01	
1.0480e-04	1.1730e+03	8.8448e+04	2.3081e-01	5.3188e-03	1.4265e-01	2.7254e-01	6.7258e-03	4.5962e-03	2.8614e-03	7.8540e-06	1.1070e-08	5.6531e-01	
1.0566e-04	1.1730e+03	8.8436e+04	2.3081e-01	5.2631e-03	1.4264e-01	2.7269e-01	6.6258e-03	4.5495e-03	2.8467e-03	7.7449e-06	1.0848e-08	5.6538e-01	
1.0651e-04	1.1730e+03	8.8425e+04	2.3081e-01	5.2085e-03	1.4263e-01	2.7283e-01	6.5283e-03	4.5038e-03	2.8323e-03	7.6384e-06	1.0632e-08	5.6545e-01	
1.0737e-04	1.1730e+03	8.8414e+04	2.3081e-01	5.1551e-03	1.4263e-01	2.7298e-01	6.4332e-03	4.4590e-03	2.8181e-03	7.5343e-06	1.0422e-08	5.6552e-01	
1.0822e-04	1.1730e+03	8.8403e+04	2.3081e-01	5.1028e-03	1.4262e-01	2.7312e-01	6.3405e-03	4.4152e-03	2.8041e-03	7.4326e-06	1.0218e-08	5.6559e-01	
1.0908e-04	1.1730e+03	8.8392e+04	2.3081e-01	5.0515e-03	1.4261e-01	2.7325e-01	6.2501e-03	4.3722e-03	2.7904e-03	7.3333e-06	1.0020e-08	5.6566e-01	
1.0993e-04	1.1730e+03	8.8382e+04	2.3081e-01	5.0012e-03	1.4261e-01	2.7339e-01	6.1618e-03	4.3300e-03	2.7768e-03	7.2361e-06	9.8274e-09	5.6573e-01	
1.1079e-04	1.1730e+03	8.8372e+04	2.3081e-01	4.9520e-03	1.4260e-01	2.7352e-01	6.0757e-03	4.2887e-03	2.7635e-03	7.1412e-06	9.6403e-09	5.6579e-01	
1.1214e-04	1.1730e+03	8.8356e+04	2.3081e-01	4.8761e-03	1.4259e-01	2.7372e-01	5.9437e-03	4.2250e-03	2.7429e-03	6.9953e-06	9.3549e-09	5.6589e-01	
1.1421e-04	1.1730e+03	8.8334e+04	2.3081e-01	4.7643e-03	1.4258e-01	2.7402e-01	5.7507e-03	4.1311e-03	2.7123e-03	6.7814e-06	8.9412e-09	5.6604e-01	
1.1628e-04	1.1730e+03	8.8312e+04	2.3081e-01	4.6575e-03	1.4257e-01	2.7430e-01	5.5682e-03	4.0414e-03	2.6827e-03	6.5783e-06	8.5540e-09	5.6617e-01	
1.1835e-04	1.1730e+03	8.8291e+04	2.3081e-01	4.5555e-03	1.4256e-01	2.7457e-01	5.3954e-03	3.9555e-03	2.6543e-03	6.3853e-06	8.1910e-09	5.6631e-01	
1.2042e-04	1.1730e+03	8.8272e+04	2.3081e-01	4.4578e-03	1.4255e-01	2.7483e-01	5.2315e-03	3.8734e-03	2.6267e-03	6.2018e-06	7.8504e-09	5.6643e-01	
1.2249e-04	1.1730e+03	8.8253e+04	2.3081e-01	4.3643e-03	1.4254e-01	2.7507e-01	5.0761e-03	3.7946e-03	2.6000e-03	6.0271e-06	7.5304e-09	5.6655e-01	
1.2456e-04	1.1730e+03	8.8235e+04	2.3081e-01	4.2747e-03	1.4253e-01	2.7530e-01	4.9283e-03	3.7191e-03	2.5742e-03	5.8605e-06	7.2294e-09	5.6667e-01	
1.2664e-04	1.1730e+03	8.8218e+04	2.3081e-01	4.1887e-03	1.4252e-01	2.7553e-01	4.7877e-03	3.6466e-03	2.5492e-03	5.7015e-06	6.9460e-09	5.6677e-01	
1.2871e-04	1.1730e+03	8.8202e+04	2.3081e-01	4.1061e-03	1.4251e-01	2.7574e-01	4.6539e-03	3.5769e-03	2.5250e-03	5.5498e-06	6.6789e-09	5.6688e-01	
1.3078e-04	1.1730e+03	8.8187e+04	2.3081e-01	4.0267e-03	1.4251e-01	2.7595e-01	4.5263e-03	3.5099e-03	2.5015e-03	5.4048e-06	6.4268e-09	5.6698e-01	
1.3285e-04	1.1730e+03	8.8172e+04	2.3081e-01	3.9503e-03	1.4250e-01	2.7614e-01	4.4045e-03	3.4454e-03	2.4787e-03	5.2660e-06	6.1888e-09	5.6707e-01	
1.3492e-04	1.1730e+03	8.8158e+04	2.3081e-01	3.8768e-03	1.4249e-01	2.7633e-01	4.2882e-03	3.3833e-03	2.4567e-03	5.1331e-06	5.9638e-09	5.6717e-01	
1.3699e-04	1.1730e+03	8.8144e+04	2.3081e-01	3.8060e-03	1.4249e-01	2.7651e-01	4.1770e-03	3.3234e-03	2.4351e-03	5.0059e-06	5.7509e-09	5.6725e-01	
1.3906e-04	1.1730e+03	8.8131e+04	2.3081e-01	3.7377e-03	1.4248e-01	2.7669e-01	4.0707e-03	3.2656e-03	2.4141e-03	4.8839e-06	5.5491e-09	5.6734e-01	
1.4113e-04	1.1730e+03	8.8118e+04	2.3081e-01	3.6719e-03	1.4248e-01	2.7685e-01	3.9689e-03	3.2098e-03	2.3938e-03	4.7669e-06	5.3579e-09	5.6742e-01	
1.4320e-04	1.1730e+03	8.8106e+04	2.3081e-01	3.6083e-03	1.4247e-01	2.7702e-01	3.8713e-03	3.1560e-03	2.3741e-03	4.6543e-06	5.1767e-09	5.6750e-01	
1.4528e-04	1.1730e+03	8.8094e+04	2.3081e-01	3.5469e-03	1.4247e-01	2.7717e-01	3.7777e-03	3.1040e-03	2.3548e-03	4.5463e-06	5.0046e-09	5.6757e-01	
1.4674e-04	1.1730e+03	8.8086e+04	2.3081e-01	3.5048e-03	1.4246e-01	2.7728e-01	3.7140e-03	3.0683e-03	2.3414e-03	4.4726e-06	4.8880e-09	5.6763e-01	
1.4820e-04	1.1730e+03	8.8079e+04	2.3081e-01	3.4637e-03	1.4246e-01	2.7738e-01	3.6520e-03	3.0334e-03	2.3283e-03	4.4009e-06	4.7756e-09	5.6768e-01	
1.4966e-04	1.1730e+03	8.8071e+04	2.3081e-01	3.4235e-03	1.4246e-01	2.7748e-01	3.5918e-03	2.9993e-03	2.3155e-03	4.3311e-06	4.6672e-09	5.6772e-01	
1.5112e-04	1.1730e+03	8.8064e+04	2.3081e-01	3.3843e-03	1.4246e-01	2.7758e-01	3.5332e-03	2.9660e-03	2.3028e-03	4.2631e-06	4.5625e-09	5.6777e-01	
1.5259e-04	1.1730e+03	8.8056e+04	2.3081e-01	3.3459e-03	1.4245e-01	2.7768e-01	3.4763e-03	2.9334e-03	2.2903e-03	4.1969e-06	4.4612e-09	5.6782e-01	
1.5405e-04	1.1730e+03	8.8049e+04	2.3081e-01	3.3084e-03	1.4245e-01	2.7777e-01	3.4208e-03	2.9016e-03	2.2781e-03	4.1324e-06	4.3633e-09	5.6786e-01	
1.5551e-04	1.1730e+03	8.8042e+04	2.3081e-01	3.2718e-03	1.4245e-01	2.7786e-01	3.3668e-03	2.8705e-03	2.2663e-03	4.0695e-06	4.2689e-09	5.6791e-01	
1.5697e-04	1.1730e+03	8.8036e+04	2.3081e-01	3.2359e-03	1.4245e-01	2.7795e-01	3.3142e-03	2.8400e-03	2.2544e-03	4.0083e-06	4.1775e-09	5.6795e-01	
1.5804e-04	1.1730e+03	8.8031e+04	2.3081e-01	3.2102e-03	1.4245e-01	2.7802e-01	3.2768e-03	2.8181e-03	2.2459e-03	3.9645e-06	4.1125e-09	5.6798e-01	
1.5911e-04	1.1730e+03	8.8026e+04	2.3081e-01	3.1849e-03	1.4244e-01	2.7808e-01	3.2400e-03	2.7966e-03	2.2375e-03	3.9215e-06	4.0490e-09	5.6801e-01	
1.6018e-04	1.1730e+03	8.8022e+04	2.3081e-01	3.1600e-03	1.4244e-01	2.7814e-01	3.2039e-03	2.7754e-03	2.2292e-03	3.8794e-06	3.9871e-09	5.6804e-01	
1.6125e-04	1.1730e+03	8.8017e+04	2.3081e-01	3.1355e-03	1.4244e-01	2.7820e-01	3.1685e-03	2.7545e-03	2.2209e-03	3.8379e-06	3.9267e-09	5.6807e-01	
1.6231e-04	1.1730e+03	8.8013e+04	2.3081e-01	3.1113e-03	1.4244e-01	2.7826e-01	3.1337e-03	2.7340e-03	2.2128e-03	3.7973e-06	3.8676e-09	5.6810e-01	
1.6338e-04	1.1730e+03	8.8008e+04	2.3081e-01	3.0876e-03	1.4244e-01	2.7832e-01	3.0996e-03	2.7137e-03	2.2048e-03	3.7573e-06	3.8099e-09	5.6813e-01	
1.6445e-04	1.1730e+03	8.8004e+04	2.3081e-01	3.0642e-03	1.4244e-01	2.7838e-01	3.0660e-03	2.6938e-03	2.1970e-03	3.7179e-06	3.7535e-09	5.6816e-01	
1.6552e-04	1.1730e+03	8.8000e+04	2.3081e-01	3.0411e-03	1.4244e-01	2.7844e-01	3.0331e-03	2.6742e-03	2.1891e-03	3.6794e-06	3.6984e-09	5.6818e-01	
1.6659e-04	1.1730e+03	8.7996e+04	2.3081e-01	3.0184e-03	1.4244e-01	2.7849e-01	3.0008e-03	2.6548e-03	2.1813e-03	3.6415e-06	3.6445e-09	5.6821e-01	
1.6765e-04	1.1730e+03	8.7991e+04	2.3081e-01	2.9960e-03	1.4244e-01	2.7855e-01	2.9691e-03	2.6357e-03	2.1736e-03	3.6042e-06	3.5918e-09	5.6824e-01	
1.6872e-04	1.1730e+03	8.7987e+04	2.3081e-01	2.9739e-03	1.4243e-01	2.7860e-01	2.9379e-03	2.6169e-03	2.1661e-03	3.5675e-06	3.5404e-09	5.6826e-01	
1.6979e-04	1.1730e+03	8.7983e+04	2.3081e-01	2.9522e-03	1.4243e-01	2.7866e-01	2.9072e-03	2.5984e-03	2.1586e-03	3.5315e-06	3.4901e-09	5.6829e-01	
1.7086e-04	1.1730e+03	8.7980e+04	2.3081e-01	2.9308e-03	1.4243e-01	2.7871e-01	2.8772e-03	2.5801e-03	2.1511e-03	3.4962e-06	3.4406e-09	5.6831e-01	
1.7165e-04	1.1730e+03	8.7977e+04	2.3081e-01	2.9152e-03	1.4243e-01	2.7875e-01	2.8554e-03	2.5668e-03	2.1457e-03	3.4704e-06	3.4051e-09	5.6833e-01	
1.7243e-04	1.1730e+03	8.7974e+04	2.3081e-01	2.8998e-03	1.4243e-01	2.7879e-01	2.8338e-03	2.5537e-03	2.1404e-03	3.4451e-06	3.3701e-09	5.6835e-01	
1.7322e-04	1.1730e+03	8.7971e+04	2.3081e-01	2.8845e-03	1.4243e-01	2.7882e-01	2.8126e-03	2.5407e-03	2.1350e-03	3.4200e-06	3.3356e-09	5.6837e-01	
1.7400e-04	1.1730e+03	8.7968e+04	2.3081e-01	2.8694e-03	1.4243e-01	2.7886e-01	2.7916e-03	2.5278e-03	2.1297e-03	3.3953e-06	3.3017e-09	5.6839e-01	
1.7479e-04	1.1730e+03	8.7966e+04	2.3081e-01	2.8545e-03	1.4243e-01	2.7890e-01	2.7709e-03	2.5150e-03	2.1245e-03	3.3708e-06	3.2683e-09	5.6840e-01	
1.7558e-04	1.1730e+03	8.7963e+04	2.3081e-01	2.8397e-03	1.4243e-01	2.7893e-01	2.7503e-03	2.5024e-03	2.1193e-03	3.3466e-06	3.2354e-09	5.6842e-01	
1.7636e-04	1.1730e+03	8.7960e+04	2.3081e-01	2.8251e-03	1.4243e-01	2.7897e-01	2.7301e-03	2.4900e-03	2.1142e-03	3.3227e-06	3.2031e-09	5.6844e-01	
1.7715e-04	1.1730e+03	8.7958e+04	2.3081e-01	2.8106e-03	1.4243e-01	2.7901e-01	2.7102e-03	2.4776e-03	2.1090e-03	3.2992e-06	3.1712e-09	5.6846e-01	
1.7794e-04	1.1730e+03	8.7955e+04	2.3081e-01	2.7963e-03	1.4243e-01	2.7904e-01	2.6905e-03	2.4653e-03	2.1038e-03	3.2759e-06	3.1398e-09	5.6847e-01	
1.7872e-04	1.1730e+03	8.7952e+04	2.3081e-01	2.7821e-03	1.4243e-01	2.7908e-01	2.6709e-03	2.4532e-03	2.0989e-03	3.2528e-06	3.1090e-09	5.6849e-01	
1.7951e-04	1.1730e+03	8.7950e+04	2.3081e-01	2.7681e-03	1.4243e-01	2.7911e-01	2.6516e-03	2.4412e-03	2.0940e-03	3.2300e-06	3.0787e-09	5.6851e-01	
1.8030e-04	1.1730e+03	8.7947e+04	2.3081e-01	2.7542e-03	1.4243e-01	2.7914e-01	2.6326e-03	2.4293e-03	2.0889e-03	3.2075e-06	3.0487e-09	5.6852e-01	
1.8087e-04	1.1730e+03	8.7946e+04	2.3081e-01	2.7442e-03	1.4243e-01	2.7917e-01	2.6190e-03	2.4208e-03	2.0853e-03	3.1913e-06	3.0272e-09	5.6853e-01	
1.8144e-04	1.1730e+03	8.7944e+04	2.3081e-01	2.7342e-03	1.4243e-01	2.7919e-01	2.6054e-03	2.4123e-03	2.0817e-03	3.1753e-06	3.0060e-09	5.6854e-01	
1.8201e-04	1.1730e+03	8.7942e+04	2.3081e-01	2.7244e-03	1.4243e-01	2.7922e-01	2.5920e-03	2.4039e-03	2.0782e-03	3.1594e-06	2.9851e-09	5.6856e-01	
1.8258e-04	1.1730e+03	8.7940e+04	2.3081e-01	2.7146e-03	1.4243e-01	2.7924e-01	2.5787e-03	2.3955e-03	2.0747e-03	3.1437e-06	2.9643e-09	5.6857e-01	
1.8315e-04	1.1730e+03	8.7939e+04	2.3081e-01	2.7049e-03	1.4242e-01	2.7926e-01	2.5655e-03	2.3872e-03	2.0711e-03	3.1281e-06	2.9437e-09	5.6858e-01	
1.8372e-04	1.1730e+03	8.7937e+04	2.3081e-01	2.6952e-03	1.4242e-01	2.7929e-01	2.5525e-03	2.3790e-03	2.0677e-03	3.1126e-06	2.9235e-09	5.6859e-01	
1.8458e-04	1.1730e+03	8.7934e+04	2.3081e-01	2.6809e-03	1.4242e-01	2.7932e-01	2.5330e-03	2.3666e-03	2.0624e-03	3.0895e-06	2.8933e-09	5.6861e-01	
1.8543e-04	1.1730e+03	8.7932e+04	2.3081e-01	2.6666e-03	1.4242e-01	2.7936e-01	2.5138e-03	2.3545e-03	2.0573e-03	3.0667e-06	2.8637e-09	5.6862e-01	
1.8629e-04	1.1730e+03	8.7929e+04	2.3081e-01	2.6526e-03	1.4242e-01	2.7939e-01	2.4948e-03	2.3424e-03	2.0522e-03	3.0442e-06	2.8346e-09	5.6864e-01	
1.8715e-04	1.1730e+03	8.7927e+04	2.3081e-01	2.6386e-03	1.4242e-01	2.7943e-01	2.4761e-03	2.3305e-03	2.0471e-03	3.0220e-06	2.8059e-09	5.6866e-01	
1.8801e-04	1.1730e+03	8.7924e+04	2.3081e-01	2.6248e-03	1.4242e-01	2.7946e-01	2.4576e-03	2.3187e-03	2.0420e-03	3.0001e-06	2.7776e-09	5.6867e-01	
1.8887e-04	1.1730e+03	8.7922e+04	2.3081e-01	2.6112e-03	1.4242e-01	2.7949e-01	2.4394e-03	2.3070e-03	2.0370e-03	2.9784e-06	2.7498e-09	5.6869e-01	
1.8972e-04	1.1730e+03	8.7919e+04	2.3081e-01	2.5977e-03	1.4242e-01	2.7953e-01	2.4213e-03	2.2955e-03	2.0320e-03	2.9569e-06	2.7224e-09	5.6870e-01	
1.9121e-04	1.1730e+03	8.7915e+04	2.3081e-01	2.5746e-03	1.4242e-01	2.7958e-01	2.3906e-03	2.2757e-03	2.0235e-03	2.9205e-06	2.6761e-09	5.6873e-01	
1.9269e-04	1.1730e+03	8.7911e+04	2.3081e-01	2.5520e-03	1.4242e-01	2.7964e-01	2.3606e-03	2.2563e-03	2.0150e-03	2.8847e-06	2.6309e-09	5.6876e-01	
1.9418e-04	1.1730e+03	8.7907e+04	2.3081e-01	2.5297e-03	1.4242e-01	2.7969e-01	2.3312e-03	2.2372e-03	2.0068e-03	2.8497e-06	2.5870e-09	5.6878e-01	
1.9566e-04	1.1730e+03	8.7903e+04	2.3081e-01	2.5078e-03	1.4242e-01	2.7974e-01	2.3024e-03	2.2185e-03	1.9985e-03	2.8154e-06	2.5442e-09	5.6881e-01	
1.9715e-04	1.1730e+03	8.7900e+04	2.3081e-01	2.4863e-03	1.4242e-01	2.7980e-01	2.2742e-03	2.2000e-03	1.9904e-03	2.7818e-06	2.5025e-09	5.6883e-01	
1.9991e-04	1.1730e+03	8.7893e+04	2.3081e-01	2.4473e-03	1.4242e-01	2.7989e-01	2.2232e-03	2.1665e-03	1.9756e-03	2.7210e-06	2.4277e-09	5.6888e-01	
2.0268e-04	1.1730e+03	8.7886e+04	2.3081e-01	2.4094e-03	1.4242e-01	2.7998e-01	2.1740e-03	2.1340e-03	1.9611e-03	2.6623e-06	2.3564e-09	5.6892e-01	
2.0544e-04	1.1730e+03	8.7880e+04	2.3081e-01	2.3727e-03	1.4242e-01	2.8007e-01	2.1267e-03	2.1025e-03	1.9470e-03	2.6058e-06	2.2884e-09	5.6896e-01	
2.0820e-04	1.1730e+03	8.7873e+04	2.3081e-01	2.3370e-03	1.4242e-01	2.8016e-01	2.0811e-03	2.0719e-03	1.9331e-03	2.5512e-06	2.2234e-09	5.6900e-01	
2.1097e-04	1.1730e+03	8.7867e+04	2.3081e-01	2.3024e-03	1.4242e-01	2.8024e-01	2.0371e-03	2.0421e-03	1.9196e-03	2.4985e-06	2.1613e-09	5.6904e-01	
2.1373e-04	1.1730e+03	8.7861e+04	2.3081e-01	2.2688e-03	1.4242e-01	2.8032e-01	1.9946e-03	2.0132e-03	1.9063e-03	2.4476e-06	2.1020e-09	5.6908e-01	
2.1866e-04	1.1730e+03	8.7851e+04	2.3081e-01	2.2112e-03	1.4242e-01	2.8046e-01	1.9224e-03	1.9637e-03	1.8834e-03	2.3609e-06	2.0024e-09	5.6914e-01	
2.2360e-04	1.1730e+03	8.7842e+04	2.3081e-01	2.1564e-03	1.4242e-01	2.8059e-01	1.8545e-03	1.9165e-03	1.8612e-03	2.2792e-06	1.9101e-09	5.6920e-01	
2.2853e-04	1.1730e+03	8.7833e+04	2.3081e-01	2.1043e-03	1.4242e-01	2.8071e-01	1.7905e-03	1.8715e-03	1.8398e-03	2.2022e-06	1.8245e-09	5.6926e-01	
2.3346e-04	1.1730e+03	8.7824e+04	2.3081e-01	2.0545e-03	1.4242e-01	2.8083e-01	1.7301e-03	1.8286e-03	1.8192e-03	2.1294e-06	1.7450e-09	5.6932e-01	
2.4116e-04	1.1730e+03	8.7812e+04	2.3081e-01	1.9814e-03	1.4242e-01	2.8100e-01	1.6424e-03	1.7655e-03	1.7884e-03	2.0235e-06	1.6316e-09	5.6940e-01	
2.4885e-04	1.1730e+03	8.7800e+04	2.3081e-01	1.9133e-03	1.4242e-01	2.8116e-01	1.5619e-03	1.7066e-03	1.7591e-03	1.9261e-06	1.5299e-09	5.6947e-01	
2.5654e-04	1.1730e+03	8.7790e+04	2.3081e-01	1.8496e-03	1.4242e-01	2.8131e-01	1.4877e-03	1.6515e-03	1.7312e-03	1.8362e-06	1.4380e-09	5.6954e-01	
2.6423e-04	1.1730e+03	8.7780e+04	2.3081e-01	1.7900e-03	1.4242e-01	2.8145e-01	1.4192e-03	1.5998e-03	1.7047e-03	1.7532e-06	1.3550e-09	5.6961e-01	
2.7193e-04	1.1730e+03	8.7770e+04	2.3081e-01	1.7340e-03	1.4243e-01	2.8158e-01	1.3558e-03	1.5512e-03	1.6793e-03	1.6762e-06	1.2796e-09	5.6967e-01	
2.7962e-04	1.1730e+03	8.7761e+04	2.3081e-01	1.6814e-03	1.4243e-01	2.8170e-01	1.2970e-03	1.5055e-03	1.6550e-03	1.6045e-06	1.2109e-09	5.6973e-01	
2.8731e-04	1.1730e+03	8.7753e+04	2.3081e-01	1.6318e-03	1.4243e-01	2.8182e-01	1.2423e-03	1.4624e-03	1.6318e-03	1.5379e-06	1.1482e-09	5.6978e-01	
2.9500e-04	1.1730e+03	8.7746e+04	2.3081e-01	1.5850e-03	1.4243e-01	2.8193e-01	1.1914e-03	1.4217e-03	1.6095e-03	1.4757e-06	1.0908e-09	5.6983e-01	
3.0270e-04	1.1730e+03	8.7738e+04	2.3081e-01	1.5408e-03	1.4244e-01	2.8203e-01	1.1438e-03	1.3832e-03	1.5881e-03	1.4176e-06	1.0380e-09	5.6988e-01	
3.1039e-04	1.1730e+03	8.7732e+04	2.3081e-01	1.4989e-03	1.4244e-01	2.8213e-01	1.0992e-03	1.3467e-03	1.5676e-03	1.3632e-06	9.8944e-10	5.6992e-01	
3.1808e-04	1.1730e+03	8.7725e+04	2.3081e-01	1.4592e-03	1.4244e-01	2.8222e-01	1.0575e-03	1.3121e-03	1.5478e-03	1.3121e-06	9.4462e-10	5.6996e-01	
3.2577e-04	1.1730e+03	8.7719e+04	2.3081e-01	1.4215e-03	1.4244e-01	2.8231e-01	1.0184e-03	1.2792e-03	1.5287e-03	1.2642e-06	9.0312e-10	5.7000e-01	
3.3347e-04	1.1730e+03	8.7713e+04	2.3081e-01	1.3857e-03	1.4245e-01	2.8239e-01	9.8154e-04	1.2479e-03	1.5104e-03	1.2190e-06	8.6467e-10	5.7004e-01	
3.4116e-04	1.1730e+03	8.7708e+04	2.3081e-01	1.3516e-03	1.4245e-01	2.8247e-01	9.4685e-04	1.2181e-03	1.4927e-03	1.1764e-06	8.2901e-10	5.7008e-01	
3.4885e-04	1.1730e+03	8.7702e+04	2.3081e-01	1.3191e-03	1.4245e-01	2.8254e-01	9.1417e-04	1.1896e-03	1.4756e-03	1.1363e-06	7.9584e-10	5.7011e-01	
3.5654e-04	1.1730e+03	8.7698e+04	2.3081e-01	1.2881e-03	1.4245e-01	2.8261e-01	8.8335e-04	1.1624e-03	1.4590e-03	1.0984e-06	7.6484e-10	5.7014e-01	
3.6424e-04	1.1730e+03	8.7693e+04	2.3081e-01	1.2585e-03	1.4246e-01	2.8268e-01	8.5420e-04	1.1365e-03	1.4430e-03	1.0626e-06	7.3581e-10	5.7017e-01	
3.7193e-04	1.1730e+03	8.7688e+04	2.3081e-01	1.2302e-03	1.4246e-01	2.8274e-01	8.2654e-04	1.1117e-03	1.4276e-03	1.0285e-06	7.0876e-10	5.7020e-01	
3.7648e-04	1.1730e+03	8.7686e+04	2.3081e-01	1.2140e-03	1.4246e-01	2.8278e-01	8.1089e-04	1.0975e-03	1.4187e-03	1.0093e-06	6.9362e-10	5.7022e-01	
3.7959e-04	1.1730e+03	8.7684e+04	2.3081e-01	1.2032e-03	1.4246e-01	2.8280e-01	8.0048e-04	1.0880e-03	1.4126e-03	9.9646e-07	6.8354e-10	5.7023e-01	
