         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
0.0000e+00	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-01	
6.6941e-16	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-01	
3.5140e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.7918e-25	1.1878e-55	0.0000e+00	9.8832e-49	5.0000e-01	
8.7886e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.2121e-24	1.9573e-52	3.2657e-75	5.5596e-47	5.0000e-01	
1.4063e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.7115e-23	2.4576e-51	1.7360e-71	5.2451e-46	5.0000e-01	
2.5152e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.3374e-22	3.4599e-48	2.1544e-67	4.8545e-44	5.0000e-01	
3.6242e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.3223e-22	2.5453e-47	8.0047e-66	1.4838e-43	5.0000e-01	
4.7331e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.7555e-22	1.9239e-46	1.3399e-64	6.6419e-43	5.0000e-01	
5.8420e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.4798e-21	1.1385e-45	1.5047e-63	2.0416e-42	5.0000e-01	
8.0328e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.6905e-21	8.8805e-45	2.5439e-62	8.3519e-42	5.0000e-01	
1.3486e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.5848e-20	2.3926e-43	1.5491e-60	7.3602e-41	5.0000e-01	
2.2947e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.6283e-20	1.8369e-41	2.8690e-58	9.6807e-40	5.0000e-01	
3.2408e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.4142e-19	8.1140e-40	5.0495e-56	8.3969e-39	5.0000e-01	
4.1869e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.4421e-19	8.8246e-39	2.6133e-54	3.5476e-38	5.0000e-01	
5.7574e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.4875e-18	2.0590e-37	4.3914e-52	2.2523e-37	5.0000e-01	
7.3278e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.9625e-18	7.6487e-37	3.2067e-51	5.9923e-37	5.0000e-01	
8.8983e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.3795e-18	3.6148e-36	2.3996e-50	1.6708e-36	5.0000e-01	
1.1363e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.1256e-17	2.0349e-35	2.3716e-49	5.4890e-36	5.0000e-01	
1.6712e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.6408e-17	8.5927e-34	5.3248e-47	4.3398e-35	5.0000e-01	
2.2060e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	8.4795e-17	3.2903e-33	4.1208e-46	1.3817e-34	5.0000e-01	
2.7409e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.6564e-16	1.9654e-32	3.4237e-45	4.3275e-34	5.0000e-01	
3.2757e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.8782e-16	7.9093e-32	2.5247e-44	1.0724e-33	5.0000e-01	
4.0789e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	5.7052e-16	4.8459e-31	4.2849e-43	3.2769e-33	5.0000e-01	
4.8821e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	1.0006e-15	1.4914e-30	1.8541e-42	7.5928e-33	5.0000e-01	
5.6853e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	1.6183e-15	4.7528e-30	9.2673e-42	1.6133e-32	4.9999e-01	
6.4886e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	2.4612e-15	1.2572e-29	3.7098e-41	3.0739e-32	4.9999e-01	
7.8166e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	4.4602e-15	4.6356e-29	2.2051e-40	7.5324e-32	4.9999e-01	
9.1447e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	7.3877e-15	1.4986e-28	1.4321e-39	1.5997e-31	4.9999e-01	
1.0473e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5001e-01	1.1463e-14	3.6994e-28	4.5566e-39	3.0444e-31	4.9999e-01	
1.1801e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5002e-01	1.6913e-14	8.5387e-28	1.5158e-38	5.3572e-31	4.9999e-01	
1.3129e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5002e-01	2.3984e-14	1.7777e-27	4.3358e-38	8.8443e-31	4.9999e-01	
1.4457e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5002e-01	3.2932e-14	3.4153e-27	1.1062e-37	1.3870e-30	4.9999e-01	
1.5785e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5002e-01	4.4026e-14	6.1525e-27	2.5740e-37	2.0852e-30	4.9999e-01	
1.8571e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5003e-01	7.5522e-14	1.8042e-26	1.2524e-36	4.4009e-30	4.9998e-01	
2.1358e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5003e-01	1.2041e-13	4.4623e-26	4.6415e-36	8.2969e-30	4.9998e-01	
2.4144e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5003e-01	1.8162e-13	9.6027e-26	1.3025e-35	1.4377e-29	4.9998e-01	
2.6931e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5004e-01	2.6203e-13	1.9121e-25	3.6079e-35	2.3304e-29	4.9998e-01	
2.9717e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4999e-01	2.5004e-01	3.6478e-13	3.5128e-25	8.7613e-35	3.5826e-29	4.9997e-01	
3.3916e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5005e-01	5.6887e-13	7.7970e-25	2.8129e-34	6.3292e-29	4.9997e-01	
3.8115e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5005e-01	8.4185e-13	1.5545e-24	7.6714e-34	1.0372e-28	4.9997e-01	
4.2314e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5006e-01	1.1947e-12	2.8529e-24	1.8319e-33	1.6020e-28	4.9996e-01	
4.6513e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5006e-01	1.6384e-12	4.8904e-24	4.0490e-33	2.3597e-28	4.9996e-01	
5.0711e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5007e-01	2.1840e-12	7.9393e-24	8.2536e-33	3.3429e-28	4.9996e-01	
5.4910e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4998e-01	2.5007e-01	2.8417e-12	1.2320e-23	1.5731e-32	4.5840e-28	4.9995e-01	
5.9109e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5008e-01	3.6221e-12	1.8404e-23	2.8357e-32	6.1153e-28	4.9995e-01	
6.3308e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5008e-01	4.5351e-12	2.6616e-23	4.8762e-32	7.9684e-28	4.9995e-01	
6.7507e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5009e-01	5.5903e-12	3.7437e-23	8.0513e-32	1.0174e-27	4.9994e-01	
7.1706e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5009e-01	6.7971e-12	5.1400e-23	1.2832e-31	1.2762e-27	4.9994e-01	
7.5905e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5009e-01	8.1644e-12	6.9095e-23	1.9828e-31	1.5761e-27	4.9994e-01	
8.0104e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5010e-01	9.7007e-12	9.1171e-23	2.9811e-31	1.9199e-27	4.9993e-01	
8.4303e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4997e-01	2.5010e-01	1.1414e-11	1.1833e-22	4.3744e-31	2.3102e-27	4.9993e-01	
8.8501e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5011e-01	1.3313e-11	1.5133e-22	6.2807e-31	2.7496e-27	4.9993e-01	
9.2700e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5011e-01	1.5403e-11	1.9099e-22	8.8434e-31	3.2405e-27	4.9993e-01	
9.6899e-11	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5012e-01	1.7694e-11	2.3821e-22	1.2233e-30	3.7851e-27	4.9992e-01	
1.0110e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5012e-01	2.0190e-11	2.9385e-22	1.6656e-30	4.3856e-27	4.9992e-01	
1.0530e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5012e-01	2.2899e-11	3.5911e-22	2.2344e-30	5.0442e-27	4.9992e-01	
1.0950e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5013e-01	2.5826e-11	4.3448e-22	2.9590e-30	5.7628e-27	4.9991e-01	
1.1369e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4996e-01	2.5013e-01	2.8978e-11	5.2263e-22	3.8676e-30	6.5432e-27	4.9991e-01	
1.1789e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4995e-01	2.5014e-01	3.2359e-11	6.2037e-22	5.0082e-30	7.3872e-27	4.9991e-01	
1.2443e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4995e-01	2.5014e-01	3.8096e-11	8.0874e-22	7.3356e-30	8.8326e-27	4.9991e-01	
1.3098e-10	1.0732e+03	1.0000e+05	2.5240e-01	2.4995e-01	2.5015e-01	4.4419e-11	1.0267e-21	1.0524e-29	1.0442e-26	4.9990e-01	
1.3752e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4995e-01	2.5015e-01	5.1346e-11	1.2996e-21	1.4790e-29	1.2221e-26	4.9990e-01	
1.4406e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4995e-01	2.5016e-01	5.8889e-11	1.6083e-21	2.0444e-29	1.4174e-26	4.9990e-01	
1.5060e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4995e-01	2.5016e-01	6.7063e-11	1.9861e-21	2.7722e-29	1.6306e-26	4.9989e-01	
1.5714e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4994e-01	2.5017e-01	7.5878e-11	2.4149e-21	3.7023e-29	1.8619e-26	4.9989e-01	
1.6703e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4994e-01	2.5017e-01	9.0439e-11	3.2212e-21	5.5712e-29	2.2469e-26	4.9988e-01	
1.7691e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4994e-01	2.5018e-01	1.0652e-10	4.1695e-21	8.2251e-29	2.6751e-26	4.9988e-01	
1.8680e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4994e-01	2.5019e-01	1.2413e-10	5.3354e-21	1.1837e-28	3.1475e-26	4.9987e-01	
1.9668e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4994e-01	2.5019e-01	1.4330e-10	6.7921e-21	1.6556e-28	3.6645e-26	4.9987e-01	
2.0657e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4993e-01	2.5020e-01	1.6402e-10	8.4938e-21	2.2698e-28	4.2266e-26	4.9987e-01	
2.2951e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4993e-01	2.5021e-01	2.1816e-10	1.3959e-20	4.3180e-28	5.7055e-26	4.9986e-01	
2.4489e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4993e-01	2.5022e-01	2.5916e-10	1.8543e-20	6.5611e-28	6.8334e-26	4.9985e-01	
2.6026e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4992e-01	2.5023e-01	3.0390e-10	2.3939e-20	9.6974e-28	8.0700e-26	4.9985e-01	
2.7564e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4992e-01	2.5024e-01	3.5232e-10	3.0830e-20	1.3970e-27	9.4140e-26	4.9984e-01	
2.9102e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4992e-01	2.5024e-01	4.0436e-10	3.8579e-20	1.9731e-27	1.0863e-25	4.9984e-01	
3.0639e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4992e-01	2.5025e-01	4.5992e-10	4.9355e-20	2.7049e-27	1.2416e-25	4.9983e-01	
3.2177e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5026e-01	5.1893e-10	5.7824e-20	3.7015e-27	1.4069e-25	4.9983e-01	
3.3715e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5026e-01	5.8127e-10	7.8573e-20	4.8301e-27	1.5820e-25	4.9983e-01	
3.5252e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5027e-01	6.4683e-10	7.4562e-20	6.6117e-27	1.7665e-25	4.9982e-01	
3.6790e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5027e-01	7.1552e-10	1.4459e-19	7.8173e-27	1.9602e-25	4.9982e-01	
3.8328e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5028e-01	7.8720e-10	2.1823e-20	1.2037e-26	2.1627e-25	4.9982e-01	
4.0688e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4991e-01	2.5028e-01	9.0279e-10	-2.6441e-19	3.3237e-26	2.4899e-25	4.9981e-01	
4.3048e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4990e-01	2.5029e-01	1.0248e-09	1.0546e-18	-1.1746e-26	2.8358e-25	4.9981e-01	
4.5408e-10	1.0732e+03	1.0000e+05	2.5239e-01	2.4990e-01	2.5029e-01	1.1527e-09	-7.9804e-19	6.1806e-26	3.1991e-25	4.9980e-01	
4.7769e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4990e-01	2.5030e-01	1.2861e-09	-1.4575e-18	2.5594e-25	3.5788e-25	4.9980e-01	
5.0129e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4990e-01	2.5030e-01	1.4246e-09	-1.9693e-18	5.1498e-25	3.9735e-25	4.9980e-01	
5.2489e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4990e-01	2.5031e-01	1.5679e-09	-2.4009e-18	7.5245e-25	4.3822e-25	4.9980e-01	
5.4849e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4990e-01	2.5031e-01	1.7156e-09	1.1660e-18	7.9732e-25	4.8039e-25	4.9979e-01	
5.7210e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4990e-01	2.5031e-01	1.8673e-09	-4.6168e-18	1.1278e-24	5.2374e-25	4.9979e-01	
5.9570e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	2.0227e-09	-3.4919e-18	1.5137e-24	5.6819e-25	4.9979e-01	
6.1930e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	2.1816e-09	5.3601e-21	2.3222e-24	6.1365e-25	4.9979e-01	
6.4291e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	2.3435e-09	-2.9890e-18	3.0387e-24	6.6003e-25	4.9979e-01	
6.6651e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	2.5083e-09	-2.1969e-17	5.1982e-24	7.0725e-25	4.9979e-01	
6.9011e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	2.6758e-09	-7.7575e-18	5.9471e-24	7.5525e-25	4.9978e-01	
7.1371e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	2.8456e-09	1.2280e-18	6.7127e-24	8.0396e-25	4.9978e-01	
7.3732e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.0177e-09	-2.6244e-17	9.2056e-24	8.5332e-25	4.9978e-01	
7.6092e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.1917e-09	-1.1771e-17	9.9379e-24	9.0326e-25	4.9978e-01	
7.7735e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.3139e-09	-1.4230e-19	1.0296e-23	9.3836e-25	4.9978e-01	
7.8951e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.4050e-09	-1.4242e-17	1.1288e-23	9.6449e-25	4.9978e-01	
8.0167e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.4964e-09	-6.8339e-18	1.1767e-23	9.9075e-25	4.9978e-01	
8.1383e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.5883e-09	-2.8369e-18	1.2332e-23	1.0171e-24	4.9978e-01	
8.2599e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.6805e-09	-2.0133e-17	1.3450e-23	1.0436e-24	4.9978e-01	
8.3816e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.7731e-09	-9.4528e-18	1.3906e-23	1.0702e-24	4.9978e-01	
8.4663e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.8379e-09	-2.2388e-18	1.4181e-23	1.0888e-24	4.9978e-01	
8.5510e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.9028e-09	-1.5975e-17	1.4826e-23	1.1075e-24	4.9978e-01	
8.6357e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	3.9679e-09	-7.0471e-18	1.5108e-23	1.1262e-24	4.9978e-01	
8.6935e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.0124e-09	-1.6582e-18	1.5292e-23	1.1390e-24	4.9978e-01	
8.7347e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.0441e-09	-8.8213e-18	1.5552e-23	1.1481e-24	4.9978e-01	
8.7760e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.0760e-09	-5.2377e-18	1.5720e-23	1.1573e-24	4.9978e-01	
8.8172e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.1078e-09	-3.7964e-18	1.5907e-23	1.1664e-24	4.9978e-01	
8.8472e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.1310e-09	-7.5183e-18	1.6087e-23	1.1731e-24	4.9978e-01	
8.8771e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.1542e-09	-7.7059e-18	1.6246e-23	1.1797e-24	4.9978e-01	
8.9071e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.1774e-09	-7.5668e-18	1.6406e-23	1.1864e-24	4.9978e-01	
8.9371e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.2006e-09	-8.7794e-18	1.6561e-23	1.1931e-24	4.9978e-01	
8.9670e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.2239e-09	-7.4049e-18	1.6725e-23	1.1998e-24	4.9978e-01	
8.9970e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.2471e-09	-6.8323e-18	1.6890e-23	1.2065e-24	4.9978e-01	
9.0270e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.2704e-09	-7.0676e-18	1.7047e-23	1.2131e-24	4.9978e-01	
9.0570e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.2937e-09	-7.3211e-18	1.7203e-23	1.2198e-24	4.9978e-01	
9.0869e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.3170e-09	-7.3416e-18	1.7364e-23	1.2265e-24	4.9978e-01	
9.1169e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	4.3404e-09	-7.1527e-18	1.7527e-23	1.2333e-24	4.9978e-01	
9.1469e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.3637e-09	-6.9911e-18	1.7690e-23	1.2400e-24	4.9978e-01	
9.2061e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.4099e-09	-6.6756e-18	1.8010e-23	1.2533e-24	4.9978e-01	
9.2654e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.4562e-09	-7.0639e-18	1.8333e-23	1.2666e-24	4.9978e-01	
9.3247e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.5026e-09	-7.1092e-18	1.8662e-23	1.2799e-24	4.9978e-01	
9.3840e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.5490e-09	-6.4084e-18	1.8994e-23	1.2932e-24	4.9978e-01	
9.5152e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.6519e-09	-6.9463e-18	1.9743e-23	1.3228e-24	4.9978e-01	
9.6464e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.7551e-09	-6.8420e-18	2.0506e-23	1.3525e-24	4.9978e-01	
9.7776e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.8586e-09	-5.9947e-18	2.1265e-23	1.3823e-24	4.9978e-01	
9.9088e-10	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.9623e-09	-6.1097e-18	2.2060e-23	1.4121e-24	4.9978e-01	
1.0040e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.0662e-09	-6.1508e-18	2.2854e-23	1.4420e-24	4.9978e-01	
1.0257e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.2383e-09	-5.8978e-18	2.4173e-23	1.4915e-24	4.9977e-01	
1.0473e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.4109e-09	-5.0868e-18	2.5503e-23	1.5411e-24	4.9977e-01	
1.0690e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.5841e-09	-4.7279e-18	2.6850e-23	1.5910e-24	4.9977e-01	
1.0907e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.7577e-09	-3.9948e-18	2.8219e-23	1.6409e-24	4.9977e-01	
1.1123e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.9318e-09	-3.3459e-18	2.9610e-23	1.6910e-24	4.9977e-01	
1.1340e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.1063e-09	-2.7418e-18	3.1024e-23	1.7412e-24	4.9977e-01	
1.1557e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.2811e-09	-2.1155e-18	3.2463e-23	1.7915e-24	4.9977e-01	
1.1773e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.4563e-09	-1.4418e-18	3.3931e-23	1.8420e-24	4.9977e-01	
1.2126e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.7421e-09	-2.5703e-19	3.6382e-23	1.9242e-24	4.9977e-01	
1.2478e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	7.0287e-09	1.0055e-18	3.8912e-23	2.0067e-24	4.9977e-01	
1.2740e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	7.2417e-09	1.9989e-18	4.0843e-23	2.0680e-24	4.9977e-01	
1.3001e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	7.4549e-09	3.0413e-18	4.2824e-23	2.1294e-24	4.9977e-01	
1.3263e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	7.6685e-09	4.1380e-18	4.4858e-23	2.1909e-24	4.9977e-01	
1.3524e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	7.8823e-09	5.2860e-18	4.6947e-23	2.2525e-24	4.9977e-01	
1.3786e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.0965e-09	6.4879e-18	4.9094e-23	2.3141e-24	4.9977e-01	
1.4047e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.3108e-09	7.7459e-18	5.1302e-23	2.3759e-24	4.9977e-01	
1.4308e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.5255e-09	9.0612e-18	5.3574e-23	2.4377e-24	4.9977e-01	
1.4570e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.7403e-09	1.0435e-17	5.5913e-23	2.4995e-24	4.9977e-01	
1.4831e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.9553e-09	1.1867e-17	5.8322e-23	2.5615e-24	4.9977e-01	
1.5093e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	9.1705e-09	1.3360e-17	6.0803e-23	2.6234e-24	4.9977e-01	
1.5354e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	9.3859e-09	1.4915e-17	6.3360e-23	2.6855e-24	4.9977e-01	
1.5898e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	9.8343e-09	1.8352e-17	6.8933e-23	2.8146e-24	4.9977e-01	
1.6261e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.0135e-08	2.0809e-17	7.2867e-23	2.9011e-24	4.9977e-01	
1.6625e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.0435e-08	2.3397e-17	7.6976e-23	2.9877e-24	4.9977e-01	
1.6988e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.0736e-08	2.6119e-17	8.1270e-23	3.0743e-24	4.9977e-01	
1.7352e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.1037e-08	2.8979e-17	8.5759e-23	3.1611e-24	4.9977e-01	
