         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
8.9670e-10	1.0732e+03	9.4659e-01	2.9439e-02	1.4704e-02	1.8323e-09	9.2309e-03	1.3074e-17	-8.6237e-10	3.6665e-05	2.2746e-08	8.7232e-10	2.5712e-10	2.8625e-10	1.8810e-10	
8.9970e-10	1.0732e+03	9.4668e-01	2.9450e-02	1.4710e-02	1.8324e-09	9.1212e-03	1.2399e-17	-2.8940e-10	3.6385e-05	2.3384e-08	2.9944e-10	-2.9002e-10	2.9020e-10	1.9001e-10	
9.0270e-10	1.0732e+03	9.4678e-01	2.9460e-02	1.4716e-02	1.8326e-09	9.0128e-03	1.2546e-17	3.6509e-10	3.6109e-05	2.3265e-08	-3.5496e-10	-7.2047e-11	2.8967e-10	1.8862e-10	
9.0570e-10	1.0732e+03	9.4687e-01	2.9471e-02	1.4721e-02	1.8328e-09	8.9058e-03	1.2993e-17	-6.5337e-11	3.5837e-05	2.3071e-08	7.5551e-11	2.1953e-10	2.8714e-10	1.9156e-10	
9.0869e-10	1.0732e+03	9.4696e-01	2.9482e-02	1.4727e-02	1.8330e-09	8.8002e-03	1.3079e-17	-4.5668e-11	3.5567e-05	2.3314e-08	5.5970e-11	6.7171e-11	2.8658e-10	1.9876e-10	
9.1169e-10	1.0732e+03	9.4704e-01	2.9492e-02	1.4732e-02	1.8331e-09	8.6959e-03	1.2932e-17	5.5510e-11	3.5302e-05	2.3563e-08	-4.5120e-11	-8.3308e-11	2.8795e-10	1.9608e-10	
9.1469e-10	1.0732e+03	9.4713e-01	2.9502e-02	1.4737e-02	1.8333e-09	8.5930e-03	1.2853e-17	5.8268e-12	3.5040e-05	2.3566e-08	4.6514e-12	1.7960e-11	2.8877e-10	1.8817e-10	
9.2061e-10	1.0732e+03	9.4730e-01	2.9522e-02	1.4748e-02	1.8336e-09	8.3932e-03	1.2688e-17	-4.0160e-11	3.4531e-05	2.3379e-08	5.0816e-11	4.1173e-10	2.8916e-10	1.7359e-10	
9.2654e-10	1.0732e+03	9.4747e-01	2.9542e-02	1.4758e-02	1.8340e-09	8.1985e-03	1.3224e-17	1.1743e-11	3.4035e-05	2.3983e-08	-9.0903e-13	-1.6352e-11	2.8833e-10	1.9106e-10	
9.3247e-10	1.0732e+03	9.4763e-01	2.9561e-02	1.4768e-02	1.8343e-09	8.0087e-03	1.3423e-17	1.1679e-11	3.3551e-05	2.4162e-08	-6.6517e-13	-2.4226e-12	2.8820e-10	1.9064e-10	
9.3840e-10	1.0732e+03	9.4779e-01	2.9580e-02	1.4777e-02	1.8346e-09	7.8237e-03	1.2883e-17	-8.4278e-11	3.3080e-05	2.3497e-08	9.5474e-11	8.7967e-10	2.8825e-10	1.6641e-10	
9.5152e-10	1.0732e+03	9.4812e-01	2.9620e-02	1.4798e-02	1.8352e-09	7.4305e-03	1.3765e-17	1.1824e-11	3.2079e-05	2.4726e-08	-2.2300e-13	4.5956e-11	2.8752e-10	1.9871e-10	
9.6464e-10	1.0732e+03	9.4844e-01	2.9657e-02	1.4817e-02	1.8358e-09	7.0589e-03	1.4026e-17	1.2388e-11	3.1134e-05	2.5155e-08	-3.7484e-13	4.2241e-11	2.8760e-10	2.0083e-10	
9.7776e-10	1.0732e+03	9.4873e-01	2.9693e-02	1.4836e-02	1.8364e-09	6.7077e-03	1.3545e-17	-5.9834e-11	3.0240e-05	2.6241e-08	7.2277e-11	-5.6298e-10	3.0375e-10	1.3115e-10	
9.9088e-10	1.0732e+03	9.4901e-01	2.9727e-02	1.4853e-02	1.8370e-09	6.3758e-03	1.4044e-17	2.6042e-12	2.9395e-05	2.6125e-08	1.0263e-11	-5.5726e-11	2.9149e-10	1.8097e-10	
1.0040e-09	1.0732e+03	9.4928e-01	2.9760e-02	1.4870e-02	1.8375e-09	6.0620e-03	1.4499e-17	1.2121e-11	2.8597e-05	2.6457e-08	1.1818e-12	1.5787e-11	2.8759e-10	2.0950e-10	
1.0257e-09	1.0732e+03	9.4969e-01	2.9810e-02	1.4896e-02	1.8383e-09	5.5812e-03	1.4944e-17	1.7670e-11	2.7375e-05	2.7178e-08	-3.6318e-12	1.4798e-11	2.9037e-10	1.9472e-10	
1.0473e-09	1.0732e+03	9.5005e-01	2.9856e-02	1.4919e-02	1.8390e-09	5.1432e-03	1.4848e-17	1.4788e-11	2.6262e-05	2.7873e-08	1.6032e-14	2.9247e-11	2.8971e-10	1.9506e-10	
1.0690e-09	1.0732e+03	9.5039e-01	2.9899e-02	1.4941e-02	1.8396e-09	4.7441e-03	1.5265e-17	1.7660e-11	2.5248e-05	2.8609e-08	-2.0787e-12	1.5985e-11	2.9179e-10	1.7931e-10	
1.0907e-09	1.0732e+03	9.5070e-01	2.9938e-02	1.4962e-02	1.8402e-09	4.3805e-03	1.5335e-17	1.6486e-11	2.4325e-05	2.9287e-08	-9.9956e-14	3.1602e-11	2.8936e-10	1.9866e-10	
1.1123e-09	1.0732e+03	9.5097e-01	2.9974e-02	1.4980e-02	1.8407e-09	4.0493e-03	1.5535e-17	1.7359e-11	2.3485e-05	3.0001e-08	-1.4896e-13	2.8783e-11	2.9045e-10	1.9730e-10	
1.1340e-09	1.0732e+03	9.5122e-01	3.0007e-02	1.4997e-02	1.8412e-09	3.7475e-03	1.5827e-17	1.7960e-11	2.2720e-05	3.0716e-08	9.3077e-14	2.8675e-11	2.9092e-10	1.9265e-10	
1.1557e-09	1.0732e+03	9.5145e-01	3.0038e-02	1.5013e-02	1.8417e-09	3.4726e-03	1.6141e-17	1.8961e-11	2.2023e-05	3.1428e-08	-4.4874e-14	2.8570e-11	2.9072e-10	1.9327e-10	
1.1773e-09	1.0732e+03	9.5166e-01	3.0067e-02	1.5028e-02	1.8421e-09	3.2221e-03	1.6453e-17	1.9784e-11	2.1389e-05	3.2138e-08	1.7249e-14	2.9022e-11	2.9077e-10	1.9490e-10	
1.2126e-09	1.0732e+03	9.5196e-01	3.0109e-02	1.5050e-02	1.8426e-09	2.8612e-03	1.6970e-17	2.1285e-11	2.0476e-05	3.3298e-08	3.2254e-16	2.8900e-11	2.9111e-10	1.9460e-10	
1.2478e-09	1.0732e+03	9.5221e-01	3.0147e-02	1.5069e-02	1.8431e-09	2.5510e-03	1.7537e-17	2.2824e-11	1.9693e-05	3.4459e-08	3.7144e-16	2.8915e-11	2.9130e-10	1.9471e-10	
1.2740e-09	1.0732e+03	9.5238e-01	3.0172e-02	1.5082e-02	1.8435e-09	2.3496e-03	1.7985e-17	2.4000e-11	1.9185e-05	3.5320e-08	2.6162e-16	2.8929e-11	2.9143e-10	1.9480e-10	
1.3001e-09	1.0732e+03	9.5252e-01	3.0195e-02	1.5094e-02	1.8437e-09	2.1696e-03	1.8458e-17	2.5188e-11	1.8732e-05	3.6181e-08	1.8100e-14	2.8947e-11	2.9154e-10	1.9484e-10	
1.3263e-09	1.0732e+03	9.5265e-01	3.0216e-02	1.5105e-02	1.8440e-09	2.0088e-03	1.8953e-17	2.6451e-11	1.8327e-05	3.7043e-08	-8.5063e-15	2.8911e-11	2.9167e-10	1.9476e-10	
1.3524e-09	1.0732e+03	9.5277e-01	3.0236e-02	1.5116e-02	1.8442e-09	1.8651e-03	1.9475e-17	2.7705e-11	1.7966e-05	3.7905e-08	3.1930e-15	2.8968e-11	2.9174e-10	1.9507e-10	
1.3786e-09	1.0732e+03	9.5287e-01	3.0254e-02	1.5125e-02	1.8444e-09	1.7367e-03	2.0023e-17	2.9007e-11	1.7645e-05	3.8768e-08	-2.4447e-15	2.8974e-11	2.9182e-10	1.9511e-10	
1.4047e-09	1.0732e+03	9.5296e-01	3.0271e-02	1.5134e-02	1.8446e-09	1.6219e-03	2.0597e-17	3.0328e-11	1.7358e-05	3.9631e-08	2.3201e-15	2.8963e-11	2.9190e-10	1.9505e-10	
1.4308e-09	1.0732e+03	9.5303e-01	3.0287e-02	1.5142e-02	1.8447e-09	1.5193e-03	2.1197e-17	3.1688e-11	1.7102e-05	4.0494e-08	-1.8454e-15	2.8969e-11	2.9197e-10	1.9511e-10	
1.4570e-09	1.0732e+03	9.5310e-01	3.0302e-02	1.5150e-02	1.8449e-09	1.4277e-03	2.1825e-17	3.3070e-11	1.6874e-05	4.1357e-08	1.4018e-15	2.8985e-11	2.9204e-10	1.9520e-10	
1.4831e-09	1.0732e+03	9.5316e-01	3.0316e-02	1.5157e-02	1.8450e-09	1.3457e-03	2.2480e-17	3.4488e-11	1.6671e-05	4.2220e-08	-9.7819e-16	2.8988e-11	2.9210e-10	1.9522e-10	
1.5093e-09	1.0732e+03	9.5322e-01	3.0329e-02	1.5164e-02	1.8451e-09	1.2726e-03	2.3164e-17	3.5932e-11	1.6490e-05	4.3084e-08	6.7002e-16	2.8988e-11	2.9215e-10	1.9523e-10	
1.5354e-09	1.0732e+03	9.5326e-01	3.0341e-02	1.5170e-02	1.8452e-09	1.2071e-03	2.3877e-17	3.7409e-11	1.6329e-05	4.3948e-08	-5.9173e-16	2.8993e-11	2.9221e-10	1.9527e-10	
1.5898e-09	1.0732e+03	9.5334e-01	3.0365e-02	1.5183e-02	1.8453e-09	1.0926e-03	2.5455e-17	4.0571e-11	1.6049e-05	4.5743e-08	-8.3445e-17	2.9001e-11	2.9230e-10	1.9532e-10	
1.6261e-09	1.0732e+03	9.5338e-01	3.0380e-02	1.5190e-02	1.8454e-09	1.0296e-03	2.6584e-17	4.2759e-11	1.5896e-05	4.6945e-08	-1.1681e-16	2.9006e-11	2.9236e-10	1.9536e-10	
1.6625e-09	1.0732e+03	9.5342e-01	3.0393e-02	1.5198e-02	1.8455e-09	9.7571e-04	2.7775e-17	4.5006e-11	1.5767e-05	4.8147e-08	-1.6163e-15	2.9006e-11	2.9241e-10	1.9537e-10	
1.6988e-09	1.0732e+03	9.5344e-01	3.0406e-02	1.5204e-02	1.8455e-09	9.2966e-04	2.9028e-17	4.7308e-11	1.5658e-05	4.9349e-08	1.7228e-16	2.9008e-11	2.9245e-10	1.9538e-10	
1.7352e-09	1.0732e+03	9.5346e-01	3.0419e-02	1.5211e-02	1.8456e-09	8.9025e-04	3.0345e-17	4.9669e-11	1.5565e-05	5.0551e-08	4.2657e-16	2.9019e-11	2.9251e-10	1.9546e-10	
1.7715e-09	1.0732e+03	9.5348e-01	3.0431e-02	1.5217e-02	1.8456e-09	8.5655e-04	3.1729e-17	5.2089e-11	1.5487e-05	5.1753e-08	-6.1562e-16	2.9021e-11	2.9255e-10	1.9547e-10	
1.8079e-09	1.0732e+03	9.5349e-01	3.0442e-02	1.5223e-02	1.8456e-09	8.2773e-04	3.3179e-17	5.4565e-11	1.5422e-05	5.2955e-08	4.1108e-16	2.9020e-11	2.9258e-10	1.9547e-10	
1.8443e-09	1.0732e+03	9.5350e-01	3.0453e-02	1.5229e-02	1.8456e-09	8.0308e-04	3.4699e-17	5.7100e-11	1.5367e-05	5.4157e-08	-1.6571e-16	2.9024e-11	2.9262e-10	1.9550e-10	
1.8806e-09	1.0732e+03	9.5350e-01	3.0464e-02	1.5234e-02	1.8456e-09	7.8200e-04	3.6288e-17	5.9693e-11	1.5321e-05	5.5360e-08	1.0073e-16	2.9028e-11	2.9266e-10	1.9552e-10	
1.9401e-09	1.0732e+03	9.5351e-01	3.0481e-02	1.5243e-02	1.8456e-09	7.5391e-04	3.9043e-17	6.4055e-11	1.5263e-05	5.7325e-08	-7.9217e-18	2.9030e-11	2.9271e-10	1.9555e-10	
1.9995e-09	1.0732e+03	9.5350e-01	3.0497e-02	1.5252e-02	1.8456e-09	7.3216e-04	4.1996e-17	6.8572e-11	1.5220e-05	5.9291e-08	-6.4154e-17	2.9034e-11	2.9276e-10	1.9557e-10	
2.0431e-09	1.0732e+03	9.5350e-01	3.0508e-02	1.5258e-02	1.8456e-09	7.1937e-04	4.4294e-17	7.1986e-11	1.5197e-05	6.0733e-08	4.3180e-20	2.9036e-11	2.9279e-10	1.9559e-10	
2.0867e-09	1.0732e+03	9.5349e-01	3.0520e-02	1.5264e-02	1.8456e-09	7.0877e-04	4.6706e-17	7.5482e-11	1.5180e-05	6.2176e-08	3.9144e-16	2.9038e-11	2.9283e-10	1.9561e-10	
2.1304e-09	1.0732e+03	9.5348e-01	3.0531e-02	1.5270e-02	1.8456e-09	6.9999e-04	4.9234e-17	7.9064e-11	1.5167e-05	6.3619e-08	-1.6022e-16	2.9040e-11	2.9286e-10	1.9562e-10	
2.1740e-09	1.0732e+03	9.5347e-01	3.0542e-02	1.5276e-02	1.8456e-09	6.9270e-04	5.1881e-17	8.2727e-11	1.5158e-05	6.5062e-08	2.5331e-17	2.9042e-11	2.9289e-10	1.9564e-10	
2.2402e-09	1.0732e+03	9.5346e-01	3.0559e-02	1.5285e-02	1.8455e-09	6.8395e-04	5.6134e-17	8.8452e-11	1.5151e-05	6.7253e-08	2.5192e-19	2.9045e-11	2.9294e-10	1.9566e-10	
2.2886e-09	1.0732e+03	9.5344e-01	3.0571e-02	1.5291e-02	1.8455e-09	6.7897e-04	5.9419e-17	9.2750e-11	1.5149e-05	6.8851e-08	2.6057e-19	2.9047e-11	2.9297e-10	1.9568e-10	
2.3369e-09	1.0732e+03	9.5343e-01	3.0583e-02	1.5297e-02	1.8455e-09	6.7491e-04	6.2861e-17	9.7151e-11	1.5149e-05	7.0450e-08	-4.8663e-18	2.9049e-11	2.9300e-10	1.9569e-10	
2.3853e-09	1.0732e+03	9.5342e-01	3.0594e-02	1.5303e-02	1.8455e-09	6.7162e-04	6.6465e-17	1.0165e-10	1.5151e-05	7.2049e-08	1.4391e-18	2.9051e-11	2.9304e-10	1.9571e-10	
2.4336e-09	1.0732e+03	9.5340e-01	3.0606e-02	1.5310e-02	1.8454e-09	6.6894e-04	7.0234e-17	1.0626e-10	1.5155e-05	7.3647e-08	1.9734e-19	2.9053e-11	2.9307e-10	1.9572e-10	
2.4819e-09	1.0732e+03	9.5338e-01	3.0618e-02	1.5316e-02	1.8454e-09	6.6676e-04	7.4171e-17	1.1097e-10	1.5160e-05	7.5246e-08	1.8410e-19	2.9055e-11	2.9310e-10	1.9574e-10	
2.5303e-09	1.0732e+03	9.5337e-01	3.0630e-02	1.5322e-02	1.8454e-09	6.6499e-04	7.8281e-17	1.1578e-10	1.5166e-05	7.6844e-08	2.9395e-19	2.9057e-11	2.9313e-10	1.9575e-10	
2.5786e-09	1.0732e+03	9.5335e-01	3.0641e-02	1.5328e-02	1.8453e-09	6.6355e-04	8.2566e-17	1.2070e-10	1.5173e-05	7.8443e-08	2.4980e-19	2.9058e-11	2.9316e-10	1.9577e-10	
2.6513e-09	1.0732e+03	9.5333e-01	3.0659e-02	1.5337e-02	1.8453e-09	6.6188e-04	8.9345e-17	1.2828e-10	1.5185e-05	8.0845e-08	2.5994e-19	2.9061e-11	2.9321e-10	1.9579e-10	
2.7239e-09	1.0732e+03	9.5330e-01	3.0676e-02	1.5347e-02	1.8452e-09	6.6065e-04	9.6541e-17	1.3609e-10	1.5198e-05	8.3247e-08	2.6407e-19	2.9064e-11	2.9326e-10	1.9581e-10	
2.7966e-09	1.0732e+03	9.5328e-01	3.0694e-02	1.5356e-02	1.8452e-09	6.5974e-04	1.0417e-16	1.4414e-10	1.5212e-05	8.5649e-08	2.6178e-19	2.9067e-11	2.9330e-10	1.9584e-10	
2.8692e-09	1.0732e+03	9.5325e-01	3.0711e-02	1.5365e-02	1.8451e-09	6.5908e-04	1.1223e-16	1.5242e-10	1.5226e-05	8.8052e-08	2.5906e-19	2.9069e-11	2.9335e-10	1.9586e-10	
2.9419e-09	1.0732e+03	9.5322e-01	3.0728e-02	1.5374e-02	1.8451e-09	6.5858e-04	1.2076e-16	1.6093e-10	1.5241e-05	9.0454e-08	2.5934e-19	2.9072e-11	2.9340e-10	1.9588e-10	
3.0145e-09	1.0732e+03	9.5320e-01	3.0746e-02	1.5383e-02	1.8450e-09	6.5822e-04	1.2974e-16	1.6968e-10	1.5256e-05	9.2856e-08	2.5941e-19	2.9075e-11	2.9344e-10	1.9590e-10	
3.0872e-09	1.0732e+03	9.5317e-01	3.0763e-02	1.5393e-02	1.8450e-09	6.5795e-04	1.3921e-16	1.7866e-10	1.5272e-05	9.5258e-08	2.5970e-19	2.9077e-11	2.9349e-10	1.9592e-10	
3.1598e-09	1.0732e+03	9.5314e-01	3.0780e-02	1.5402e-02	1.8449e-09	6.5775e-04	1.4917e-16	1.8788e-10	1.5287e-05	9.7659e-08	2.5982e-19	2.9080e-11	2.9354e-10	1.9595e-10	
3.2325e-09	1.0732e+03	9.5312e-01	3.0798e-02	1.5411e-02	1.8449e-09	6.5759e-04	1.5963e-16	1.9733e-10	1.5303e-05	1.0006e-07	2.6006e-19	2.9083e-11	2.9358e-10	1.9597e-10	
3.3051e-09	1.0732e+03	9.5309e-01	3.0815e-02	1.5420e-02	1.8448e-09	6.5748e-04	1.7060e-16	2.0701e-10	1.5319e-05	1.0246e-07	2.6024e-19	2.9086e-11	2.9363e-10	1.9599e-10	
3.3778e-09	1.0732e+03	9.5307e-01	3.0832e-02	1.5429e-02	1.8448e-09	6.5739e-04	1.8210e-16	2.1693e-10	1.5335e-05	1.0486e-07	2.6044e-19	2.9088e-11	2.9367e-10	1.9601e-10	
3.5031e-09	1.0732e+03	9.5302e-01	3.0862e-02	1.5445e-02	1.8447e-09	6.5728e-04	2.0321e-16	2.3460e-10	1.5363e-05	1.0901e-07	2.6078e-19	2.9093e-11	2.9375e-10	1.9605e-10	
3.6283e-09	1.0732e+03	9.5297e-01	3.0892e-02	1.5461e-02	1.8446e-09	6.5720e-04	2.2598e-16	2.5296e-10	1.5390e-05	1.1315e-07	2.6113e-19	2.9097e-11	2.9383e-10	1.9609e-10	
3.7536e-09	1.0732e+03	9.5293e-01	3.0922e-02	1.5476e-02	1.8445e-09	6.5714e-04	2.5049e-16	2.7203e-10	1.5418e-05	1.1729e-07	2.6148e-19	2.9102e-11	2.9391e-10	1.9613e-10	
3.8789e-09	1.0732e+03	9.5288e-01	3.0951e-02	1.5492e-02	1.8444e-09	6.5710e-04	2.7678e-16	2.9180e-10	1.5446e-05	1.2143e-07	2.6178e-19	2.9107e-11	2.9399e-10	1.9616e-10	
4.0042e-09	1.0732e+03	9.5284e-01	3.0981e-02	1.5508e-02	1.8443e-09	6.5706e-04	3.0492e-16	3.1227e-10	1.5474e-05	1.2557e-07	2.6221e-19	2.9111e-11	2.9407e-10	1.9620e-10	
4.1295e-09	1.0732e+03	9.5279e-01	3.1011e-02	1.5524e-02	1.8443e-09	6.5703e-04	3.3498e-16	3.3345e-10	1.5502e-05	1.2971e-07	2.6247e-19	2.9116e-11	2.9415e-10	1.9624e-10	
4.3405e-09	1.0732e+03	9.5272e-01	3.1061e-02	1.5550e-02	1.8441e-09	6.5698e-04	3.9009e-16	3.7071e-10	1.5549e-05	1.3668e-07	2.6313e-19	2.9124e-11	2.9429e-10	1.9630e-10	
4.5514e-09	1.0732e+03	9.5264e-01	3.1111e-02	1.5577e-02	1.8440e-09	6.5693e-04	4.5108e-16	4.0998e-10	1.5596e-05	1.4365e-07	2.6367e-19	2.9132e-11	2.9442e-10	1.9637e-10	
4.7623e-09	1.0732e+03	9.5256e-01	3.1161e-02	1.5603e-02	1.8438e-09	6.5689e-04	5.1827e-16	4.5127e-10	1.5643e-05	1.5062e-07	2.6426e-19	2.9139e-11	2.9455e-10	1.9643e-10	
4.9733e-09	1.0732e+03	9.5249e-01	3.1211e-02	1.5630e-02	1.8437e-09	6.5683e-04	5.9194e-16	4.9458e-10	1.5691e-05	1.5758e-07	2.6488e-19	2.9147e-11	2.9469e-10	1.9649e-10	
5.1842e-09	1.0732e+03	9.5241e-01	3.1261e-02	1.5656e-02	1.8435e-09	6.5679e-04	6.7238e-16	5.3991e-10	1.5738e-05	1.6455e-07	2.6546e-19	2.9155e-11	2.9482e-10	1.9656e-10	
5.5589e-09	1.0732e+03	9.5227e-01	3.1350e-02	1.5703e-02	1.8433e-09	6.5670e-04	8.3290e-16	6.2547e-10	1.5822e-05	1.7692e-07	2.6653e-19	2.9169e-11	2.9506e-10	1.9667e-10	
5.9336e-09	1.0732e+03	9.5214e-01	3.1438e-02	1.5751e-02	1.8430e-09	6.5662e-04	1.0174e-15	7.1748e-10	1.5907e-05	1.8929e-07	2.6761e-19	2.9182e-11	2.9530e-10	1.9678e-10	
6.3083e-09	1.0732e+03	9.5200e-01	3.1527e-02	1.5798e-02	1.8427e-09	6.5655e-04	1.2274e-15	8.1597e-10	1.5991e-05	2.0166e-07	2.6884e-19	2.9196e-11	2.9554e-10	1.9689e-10	
6.6830e-09	1.0732e+03	9.5187e-01	3.1616e-02	1.5845e-02	1.8425e-09	6.5646e-04	1.4646e-15	9.2098e-10	1.6076e-05	2.1402e-07	2.6980e-19	2.9210e-11	2.9577e-10	1.9701e-10	
7.0578e-09	1.0732e+03	9.5173e-01	3.1704e-02	1.5892e-02	1.8422e-09	6.5637e-04	1.7307e-15	1.0325e-09	1.6161e-05	2.2639e-07	2.7085e-19	2.9224e-11	2.9601e-10	1.9712e-10	
7.6743e-09	1.0732e+03	9.5151e-01	3.1849e-02	1.5969e-02	1.8418e-09	6.5624e-04	2.2354e-15	1.2304e-09	1.6302e-05	2.4672e-07	2.7279e-19	2.9247e-11	2.9640e-10	1.9730e-10	
8.2908e-09	1.0732e+03	9.5129e-01	3.1994e-02	1.6046e-02	1.8413e-09	6.5610e-04	2.8298e-15	1.4463e-09	1.6443e-05	2.6705e-07	2.7463e-19	2.9269e-11	2.9679e-10	1.9749e-10	
9.6017e-09	1.0732e+03	9.5082e-01	3.2302e-02	1.6210e-02	1.8404e-09	6.5582e-04	4.4240e-15	1.9656e-09	1.6745e-05	3.1024e-07	2.7865e-19	2.9317e-11	2.9763e-10	1.9788e-10	
1.0913e-08	1.0732e+03	9.5034e-01	3.2609e-02	1.6373e-02	1.8395e-09	6.5553e-04	6.5238e-15	2.5681e-09	1.7049e-05	3.5340e-07	2.8283e-19	2.9366e-11	2.9846e-10	1.9827e-10	
1.2998e-08	1.0732e+03	9.4960e-01	3.3095e-02	1.6633e-02	1.8381e-09	6.5508e-04	1.0998e-14	3.6996e-09	1.7537e-05	4.2195e-07	2.8972e-19	2.9442e-11	2.9978e-10	1.9890e-10	
1.5082e-08	1.0732e+03	9.4886e-01	3.3578e-02	1.6892e-02	1.8366e-09	6.5462e-04	1.7244e-14	5.0516e-09	1.8032e-05	4.9041e-07	2.9698e-19	2.9518e-11	3.0110e-10	1.9952e-10	
1.7167e-08	1.0732e+03	9.4812e-01	3.4059e-02	1.7150e-02	1.8352e-09	6.5418e-04	2.5547e-14	6.6296e-09	1.8533e-05	5.5875e-07	3.0461e-19	2.9595e-11	3.0242e-10	2.0014e-10	
2.0858e-08	1.0732e+03	9.4682e-01	3.4905e-02	1.7605e-02	1.8327e-09	6.5339e-04	4.6285e-14	9.9961e-09	1.9433e-05	6.7941e-07	3.1912e-19	2.9729e-11	3.0476e-10	2.0123e-10	
2.4548e-08	1.0732e+03	9.4553e-01	3.5742e-02	1.8058e-02	1.8302e-09	6.5262e-04	7.4651e-14	1.4093e-08	2.0351e-05	7.9969e-07	3.3479e-19	2.9863e-11	3.0709e-10	2.0232e-10	
2.8239e-08	1.0732e+03	9.4425e-01	3.6570e-02	1.8508e-02	1.8277e-09	6.5186e-04	1.1391e-13	1.8983e-08	2.1287e-05	9.1951e-07	3.5226e-19	2.9997e-11	3.0942e-10	2.0341e-10	
3.3858e-08	1.0732e+03	9.4232e-01	3.7817e-02	1.9188e-02	1.8240e-09	6.5071e-04	1.9593e-13	2.7971e-08	2.2743e-05	1.1011e-06	3.8110e-19	3.0199e-11	3.1295e-10	2.0505e-10	
4.4302e-08	1.0732e+03	9.3881e-01	4.0080e-02	2.0438e-02	1.8172e-09	6.4865e-04	4.3734e-13	4.9937e-08	2.5545e-05	1.4351e-06	4.4655e-19	3.0573e-11	3.1949e-10	2.0808e-10	
5.4745e-08	1.0732e+03	9.3538e-01	4.2274e-02	2.1666e-02	1.8106e-09	6.4667e-04	8.2405e-13	7.9127e-08	2.8460e-05	1.7644e-06	5.2850e-19	3.0942e-11	3.2598e-10	2.1106e-10	
6.5189e-08	1.0732e+03	9.3205e-01	4.4395e-02	2.2873e-02	1.8041e-09	6.4477e-04	1.3905e-12	1.1617e-07	3.1475e-05	2.0880e-06	6.2981e-19	3.1307e-11	3.3241e-10	2.1400e-10	
7.5633e-08	1.0732e+03	9.2882e-01	4.6443e-02	2.4057e-02	1.7978e-09	6.4296e-04	2.1752e-12	1.6135e-07	3.4574e-05	2.4055e-06	7.5167e-19	3.1666e-11	3.3876e-10	2.1689e-10	
8.6077e-08	1.0732e+03	9.2568e-01	4.8416e-02	2.5218e-02	1.7918e-09	6.4124e-04	3.2132e-12	2.1510e-07	3.7746e-05	2.7163e-06	8.9934e-19	3.2021e-11	3.4503e-10	2.1973e-10	
9.6521e-08	1.0732e+03	9.2265e-01	5.0312e-02	2.6356e-02	1.7859e-09	6.3960e-04	4.5416e-12	2.7774e-07	4.0975e-05	3.0199e-06	1.0725e-18	3.2370e-11	3.5121e-10	2.2252e-10	
1.0696e-07	1.0732e+03	9.1971e-01	5.2130e-02	2.7469e-02	1.7802e-09	6.3804e-04	6.1967e-12	3.4951e-07	4.4247e-05	3.3158e-06	1.2743e-18	3.2713e-11	3.5729e-10	2.2526e-10	
1.1741e-07	1.0732e+03	9.1688e-01	5.3871e-02	2.8559e-02	1.7747e-09	6.3656e-04	8.2137e-12	4.3062e-07	4.7550e-05	3.6036e-06	1.5070e-18	3.3050e-11	3.6326e-10	2.2794e-10	
1.3380e-07	1.0732e+03	9.1265e-01	5.6445e-02	3.0218e-02	1.7665e-09	6.3441e-04	1.2188e-11	5.7699e-07	5.2765e-05	4.0384e-06	1.9375e-18	3.3567e-11	3.7240e-10	2.3203e-10	
1.5019e-07	1.0732e+03	9.0866e-01	5.8826e-02	3.1816e-02	1.7588e-09	6.3245e-04	1.7261e-11	7.4705e-07	5.7974e-05	4.4513e-06	2.4527e-18	3.4067e-11	3.8121e-10	2.3597e-10	
1.6658e-07	1.0732e+03	9.0493e-01	6.1017e-02	3.3352e-02	1.7516e-09	6.3066e-04	2.3550e-11	9.4086e-07	6.3132e-05	4.8418e-06	3.0557e-18	3.4551e-11	3.8970e-10	2.3976e-10	
1.8297e-07	1.0732e+03	9.0145e-01	6.3023e-02	3.4826e-02	1.7449e-09	6.2905e-04	3.1135e-11	1.1578e-06	6.8210e-05	5.2095e-06	3.7503e-18	3.5018e-11	3.9783e-10	2.4341e-10	
1.9935e-07	1.0732e+03	8.9820e-01	6.4848e-02	3.6240e-02	1.7386e-09	6.2760e-04	4.0099e-11	1.3977e-06	7.3167e-05	5.5543e-06	4.5329e-18	3.5469e-11	4.0561e-10	2.4690e-10	
2.1574e-07	1.0732e+03	8.9519e-01	6.6498e-02	3.7595e-02	1.7328e-09	6.2629e-04	5.0504e-11	1.6597e-06	7.7974e-05	5.8760e-06	5.4052e-18	3.5902e-11	4.1301e-10	2.5025e-10	
2.3213e-07	1.0732e+03	8.9241e-01	6.7983e-02	3.8893e-02	1.7274e-09	6.2511e-04	6.2391e-11	1.9429e-06	8.2615e-05	6.1750e-06	6.3636e-18	3.6319e-11	4.2005e-10	2.5345e-10	
2.4852e-07	1.0732e+03	8.8984e-01	6.9309e-02	4.0135e-02	1.7224e-09	6.2406e-04	7.5780e-11	2.2463e-06	8.7069e-05	6.4519e-06	7.4035e-18	3.6719e-11	4.2673e-10	2.5651e-10	
