         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
3.8329e-03	1.1730e+03	1.1275e+05	2.7698e-01	2.8908e-02	2.8546e-02	7.7125e-03	8.9203e-02	3.7591e-03	3.9839e-01	2.5889e-05	1.2845e-08	-3.4306e-11	-1.2052e-12	4.4967e-11	1.3374e-11	4.7763e-09	9.6139e-08	1.4485e-01	7.6875e-02	4.7234e-10	4.2867e-09	1.4340e-12	1.9183e-13	8.3089e-14	-4.9779e-14	-4.1684e-10	-2.5763e-11	-2.9244e-09	-2.6666e-10	3.8426e-13	-1.2918e-11	-6.0206e-10	-4.3568e-14	7.9609e-11	1.5072e-11	5.6196e-13	3.6307e-13	6.2406e-15	1.9227e-08	8.5490e-12	1.7652e-12	8.3976e-13	8.0035e-13	6.7523e-09	3.9116e-17	1.2654e-17	-1.1330e-17	3.0713e-13	1.4615e-11	9.4437e-12	2.2173e-01	0.0000e+00	2.9382e-18	4.6760e-19	-4.5582e-12	-1.1953e-10	
3.8330e-03	1.1730e+03	1.1273e+05	2.7698e-01	2.8833e-02	2.8472e-02	7.6948e-03	8.9080e-02	3.7529e-03	3.9859e-01	2.5789e-05	1.2778e-08	-1.7929e-11	3.4431e-11	1.8735e-11	1.2560e-11	4.7282e-09	9.2185e-08	1.4470e-01	7.7074e-02	4.4208e-10	3.9652e-09	1.3722e-12	1.9658e-13	7.6012e-14	-4.9608e-14	-4.1411e-10	-2.3457e-11	-2.6507e-09	-3.4681e-10	3.1713e-13	-1.5417e-11	-5.8111e-10	-4.4000e-14	7.9223e-11	1.5015e-11	5.6043e-13	3.6176e-13	6.2251e-15	1.9259e-08	8.5657e-12	1.7629e-12	8.3880e-13	7.9700e-13	6.7266e-09	3.8351e-17	2.1851e-17	-1.0581e-17	3.0625e-13	1.4580e-11	9.4104e-12	2.2178e-01	0.0000e+00	-2.6871e-19	3.5816e-19	-4.4653e-12	-7.8885e-11	
3.8331e-03	1.1730e+03	1.1269e+05	2.7698e-01	2.8721e-02	2.8360e-02	7.6681e-03	8.8895e-02	3.7437e-03	3.9890e-01	2.5640e-05	1.2677e-08	-9.7793e-12	7.6363e-11	-1.6327e-11	1.4209e-11	5.3641e-09	8.6517e-08	1.4447e-01	7.7375e-02	3.9191e-10	3.5634e-09	8.2068e-13	2.3936e-13	6.7362e-14	-4.8533e-14	-4.0344e-10	-2.0462e-11	-2.2476e-09	-8.6797e-10	2.5994e-13	-1.9083e-11	-5.4259e-10	-4.3694e-14	7.8643e-11	1.4930e-11	5.5812e-13	3.5983e-13	6.2018e-15	1.9306e-08	8.5907e-12	1.7593e-12	8.3735e-13	7.9196e-13	6.6879e-09	3.7721e-17	5.6523e-17	-9.7518e-18	3.0494e-13	1.4526e-11	9.3602e-12	2.2184e-01	0.0000e+00	-1.7759e-18	2.3828e-19	-3.7600e-12	8.8104e-12	
3.8333e-03	1.1730e+03	1.1266e+05	2.7698e-01	2.8610e-02	2.8250e-02	7.6416e-03	8.8712e-02	3.7345e-03	3.9921e-01	2.5492e-05	1.2578e-08	-1.9861e-11	6.7018e-11	-8.1958e-12	1.3718e-11	5.1359e-09	8.1218e-08	1.4424e-01	7.7675e-02	3.5629e-10	3.3022e-09	7.4598e-13	2.2587e-13	6.1243e-14	-4.6507e-14	-3.8709e-10	-1.8027e-11	-1.9855e-09	-8.4582e-10	1.9728e-13	-1.7133e-11	-4.9843e-10	-4.2541e-14	7.8070e-11	1.4846e-11	5.5584e-13	3.5794e-13	6.1788e-15	1.9353e-08	8.6155e-12	1.7558e-12	8.3589e-13	7.8699e-13	6.6497e-09	3.7408e-17	5.2603e-17	-9.3034e-18	3.0364e-13	1.4472e-11	9.3103e-12	2.2191e-01	0.0000e+00	-1.3613e-18	1.6107e-19	-3.0604e-12	3.2065e-11	
3.8335e-03	1.1730e+03	1.1262e+05	2.7698e-01	2.8501e-02	2.8141e-02	7.6152e-03	8.8530e-02	3.7255e-03	3.9951e-01	2.5345e-05	1.2481e-08	-7.7102e-13	1.6358e-11	1.8136e-11	9.6052e-12	3.7311e-09	7.6262e-08	1.4400e-01	7.7973e-02	3.6153e-10	3.1606e-09	1.3404e-12	1.4751e-13	5.7153e-14	-4.3987e-14	-3.6715e-10	-1.5811e-11	-1.8134e-09	-1.4710e-10	1.1833e-13	-1.3484e-11	-4.5131e-10	-4.0847e-14	7.7504e-11	1.4763e-11	5.5358e-13	3.5610e-13	6.1559e-15	1.9400e-08	8.6400e-12	1.7523e-12	8.3444e-13	7.8208e-13	6.6117e-09	3.6988e-17	9.1159e-18	-8.7356e-18	3.0235e-13	1.4420e-11	9.2608e-12	2.2198e-01	0.0000e+00	8.3773e-20	1.0878e-19	-2.7882e-12	-1.9391e-11	
3.8338e-03	1.1730e+03	1.1256e+05	2.7698e-01	2.8298e-02	2.7936e-02	7.5656e-03	8.8187e-02	3.7084e-03	4.0007e-01	2.5072e-05	1.2299e-08	1.4383e-11	-6.7440e-13	2.3516e-11	6.6605e-12	2.5644e-09	6.7686e-08	1.4357e-01	7.8537e-02	3.2426e-10	2.6921e-09	1.3895e-12	1.0274e-13	4.8982e-14	-3.9007e-14	-3.2623e-10	-1.1661e-11	-1.3255e-09	2.0380e-10	4.7876e-14	-1.0381e-11	-3.7295e-10	-3.6969e-14	7.6443e-11	1.4606e-11	5.4935e-13	3.5273e-13	6.1131e-15	1.9487e-08	8.6858e-12	1.7457e-12	8.3168e-13	7.7286e-13	6.5405e-09	3.6114e-17	-7.4054e-18	-6.9970e-18	2.9991e-13	1.4320e-11	9.1675e-12	2.2210e-01	0.0000e+00	9.6233e-19	2.4469e-20	-2.0785e-12	-3.3218e-11	
3.8343e-03	1.1730e+03	1.1246e+05	2.7698e-01	2.7988e-02	2.7618e-02	7.4883e-03	8.7654e-02	3.6820e-03	4.0095e-01	2.4649e-05	1.2020e-08	1.4161e-11	3.2551e-12	1.4063e-11	4.5202e-12	1.9417e-09	5.6078e-08	1.4288e-01	7.9422e-02	2.3483e-10	1.8455e-09	1.2027e-12	6.1616e-14	3.4576e-14	-3.1552e-14	-2.6423e-10	-6.0423e-12	-6.7388e-10	2.1325e-10	-1.1789e-14	-7.7330e-12	-2.8437e-10	-3.0911e-14	7.4804e-11	1.4361e-11	5.4281e-13	3.4770e-13	6.0467e-15	1.9623e-08	8.7566e-12	1.7354e-12	8.2733e-13	7.5859e-13	6.4301e-09	3.4761e-17	-1.0611e-17	-3.8787e-18	2.9611e-13	1.4166e-11	9.0221e-12	2.2230e-01	0.0000e+00	-1.1682e-18	-9.2239e-20	-1.1337e-12	-7.1353e-12	
3.8348e-03	1.1730e+03	1.1236e+05	2.7698e-01	2.7691e-02	2.7311e-02	7.4127e-03	8.7132e-02	3.6563e-03	4.0179e-01	2.4241e-05	1.1752e-08	1.1450e-11	1.0800e-12	1.3631e-11	4.0616e-12	1.6882e-09	4.6558e-08	1.4219e-01	8.0296e-02	1.8947e-10	1.4664e-09	1.0678e-12	5.4907e-14	2.6450e-14	-2.4416e-14	-2.0539e-10	-3.6736e-12	-4.2079e-10	1.9047e-10	-4.2433e-14	-5.8132e-12	-2.1269e-10	-2.4580e-14	7.3217e-11	1.4123e-11	5.3645e-13	3.4302e-13	5.9822e-15	1.9755e-08	8.8249e-12	1.7252e-12	8.2299e-13	7.4474e-13	6.3226e-09	3.3731e-17	-9.5255e-18	-2.1672e-18	2.9239e-13	1.4014e-11	8.8798e-12	2.2249e-01	0.0000e+00	-4.2985e-19	-1.2347e-19	-6.2998e-13	8.1895e-12	
3.8353e-03	1.1730e+03	1.1227e+05	2.7698e-01	2.7407e-02	2.7012e-02	7.3387e-03	8.6621e-02	3.6313e-03	4.0261e-01	2.3847e-05	1.1495e-08	7.0380e-12	2.1905e-12	1.3309e-11	4.2205e-12	1.6548e-09	3.8761e-08	1.4152e-01	8.1158e-02	1.8165e-10	1.4594e-09	8.0760e-13	5.9572e-14	2.4661e-14	-1.7387e-14	-1.4679e-10	-2.3588e-12	-2.7293e-10	5.6675e-11	-2.7707e-14	-4.4311e-12	-1.3686e-10	-1.7834e-14	7.1680e-11	1.3890e-11	5.3026e-13	3.3866e-13	5.9196e-15	1.9884e-08	8.8910e-12	1.7153e-12	8.1869e-13	7.3130e-13	6.2179e-09	3.2782e-17	-1.7145e-18	-1.1757e-18	2.8874e-13	1.3866e-11	8.7407e-12	2.2268e-01	0.0000e+00	1.6593e-19	-7.3326e-20	-2.8369e-13	1.1788e-11	
3.8358e-03	1.1730e+03	1.1218e+05	2.7698e-01	2.7135e-02	2.6722e-02	7.2663e-03	8.6121e-02	3.6069e-03	4.0341e-01	2.3465e-05	1.1249e-08	3.7917e-12	4.1676e-12	1.0488e-11	3.9683e-12	1.5623e-09	3.2347e-08	1.4085e-01	8.2009e-02	1.7708e-10	1.4361e-09	6.7130e-13	5.3855e-14	2.3972e-14	-1.1852e-14	-1.0008e-10	-1.9449e-12	-2.3032e-10	-1.6586e-11	-9.0074e-15	-3.0814e-12	-7.9119e-11	-1.2160e-14	7.0191e-11	1.3662e-11	5.2425e-13	3.3459e-13	5.8588e-15	2.0009e-08	8.9549e-12	1.7055e-12	8.1443e-13	7.1825e-13	6.1160e-09	3.1827e-17	6.0677e-19	-3.6521e-19	2.8517e-13	1.3722e-11	8.6044e-12	2.2286e-01	0.0000e+00	-6.5336e-20	-1.7320e-20	-2.8742e-13	7.1461e-12	
3.8364e-03	1.1730e+03	1.1209e+05	2.7698e-01	2.6874e-02	2.6441e-02	7.1955e-03	8.5631e-02	3.5832e-03	4.0418e-01	2.3095e-05	1.1011e-08	3.3259e-12	3.3926e-12	8.4472e-12	3.2820e-12	1.2757e-09	2.7047e-08	1.4019e-01	8.2849e-02	1.5622e-10	1.2344e-09	5.7500e-13	4.3994e-14	2.1408e-14	-8.0151e-15	-6.8410e-11	-1.5132e-12	-1.8085e-10	3.5894e-12	-1.0343e-15	-1.8879e-12	-4.7305e-11	-8.2670e-15	6.8745e-11	1.3440e-11	5.1839e-13	3.3077e-13	5.7997e-15	2.0131e-08	9.0166e-12	1.6959e-12	8.1020e-13	7.0558e-13	6.0168e-09	3.0895e-17	-5.7919e-20	4.2236e-19	2.8167e-13	1.3580e-11	8.4710e-12	2.2304e-01	0.0000e+00	3.9229e-20	5.2567e-21	-2.4365e-13	-5.6021e-13	
3.8373e-03	1.1730e+03	1.1193e+05	2.7698e-01	2.6426e-02	2.5950e-02	7.0706e-03	8.4763e-02	3.5416e-03	4.0552e-01	2.2453e-05	1.0603e-08	2.6814e-12	2.2856e-12	6.6336e-12	2.3624e-12	9.0688e-10	1.9670e-08	1.3900e-01	8.4353e-02	1.1238e-10	8.5989e-10	4.0649e-13	3.1372e-14	1.5210e-14	-4.0810e-15	-3.5211e-11	-6.4463e-13	-7.1859e-11	3.4988e-12	5.9385e-16	-9.6073e-13	-2.4072e-11	-4.3184e-15	6.6222e-11	1.3049e-11	5.0808e-13	3.2441e-13	5.6964e-15	2.0346e-08	9.1237e-12	1.6789e-12	8.0262e-13	6.8345e-13	5.8427e-09	2.9320e-17	1.0133e-19	1.4875e-18	2.7547e-13	1.3329e-11	8.2354e-12	2.2335e-01	0.0000e+00	8.8118e-21	7.1292e-22	-1.0512e-13	-8.3976e-13	
3.8382e-03	1.1730e+03	1.1178e+05	2.7698e-01	2.6009e-02	2.5484e-02	6.9505e-03	8.3924e-02	3.5019e-03	4.0680e-01	2.1845e-05	1.0221e-08	1.4696e-12	2.0520e-12	5.4721e-12	1.7554e-12	7.2453e-10	1.4133e-08	1.3783e-01	8.5823e-02	7.0200e-11	5.2682e-10	2.9325e-13	2.0629e-14	9.4280e-15	-2.1352e-15	-1.8686e-11	2.3405e-13	2.5265e-11	-2.4149e-11	2.8140e-15	-6.5322e-13	-1.0747e-11	-2.5847e-15	6.3832e-11	1.2673e-11	4.9821e-13	3.1867e-13	5.5982e-15	2.0551e-08	9.2243e-12	1.6624e-12	7.9520e-13	6.6243e-13	5.6765e-09	2.7853e-17	4.2983e-19	1.6707e-18	2.6948e-13	1.3085e-11	8.0088e-12	2.2366e-01	0.0000e+00	-1.0461e-19	-8.2452e-21	1.3338e-14	2.3113e-12	
3.8391e-03	1.1730e+03	1.1163e+05	2.7698e-01	2.5621e-02	2.5041e-02	6.8350e-03	8.3114e-02	3.4641e-03	4.0801e-01	2.1271e-05	9.8638e-09	1.7804e-12	1.0417e-12	3.8292e-12	1.3244e-12	4.9568e-10	1.0393e-08	1.3668e-01	8.7262e-02	7.1983e-11	5.0383e-10	2.4178e-13	1.7687e-14	8.5202e-15	-1.2320e-15	-1.0905e-11	-5.2982e-13	-6.0192e-11	1.6339e-11	-5.5235e-15	-1.8209e-13	-5.5652e-12	-1.3341e-15	6.1568e-11	1.2313e-11	4.8874e-13	3.1349e-13	5.5049e-15	2.0748e-08	9.3188e-12	1.6464e-12	7.8793e-13	6.4248e-13	5.5177e-09	2.6570e-17	-2.5729e-19	1.5249e-18	2.6370e-13	1.2850e-11	7.7906e-12	2.2395e-01	0.0000e+00	8.8825e-20	-6.0511e-22	-7.6050e-14	1.0743e-12	
3.8401e-03	1.1730e+03	1.1149e+05	2.7698e-01	2.5258e-02	2.4620e-02	6.7239e-03	8.2328e-02	3.4279e-03	4.0916e-01	2.0728e-05	9.5294e-09	1.7640e-12	3.1990e-13	1.8137e-12	6.3869e-13	2.0114e-10	7.7674e-09	1.3556e-01	8.8671e-02	6.1972e-11	4.1666e-10	1.2478e-13	9.7828e-15	7.4188e-15	-2.7763e-16	-2.6759e-12	1.9194e-13	2.1012e-11	4.0387e-11	1.3467e-15	2.5717e-13	1.8280e-12	-1.6595e-16	5.9421e-11	1.1968e-11	4.7964e-13	3.0875e-13	5.4161e-15	2.0935e-08	9.4076e-12	1.6308e-12	7.8083e-13	6.2349e-13	5.3659e-09	2.5318e-17	-1.7214e-19	1.3592e-18	2.5811e-13	1.2622e-11	7.5805e-12	2.2423e-01	0.0000e+00	8.3360e-20	8.8197e-21	1.0495e-13	-7.4668e-12	
3.8416e-03	1.1730e+03	1.1128e+05	2.7698e-01	2.4723e-02	2.3987e-02	6.5543e-03	8.1116e-02	3.3731e-03	4.1091e-01	1.9913e-05	9.0349e-09	4.8762e-13	7.1745e-13	1.8492e-12	6.1141e-13	2.4406e-10	4.7140e-09	1.3379e-01	9.0874e-02	3.4078e-11	2.0224e-10	1.0214e-13	7.2398e-15	3.9072e-15	1.5076e-17	3.4827e-13	-1.1429e-13	-5.4206e-12	-1.0641e-11	3.5619e-16	-2.6046e-14	1.6764e-12	9.7801e-17	5.6199e-11	1.1442e-11	4.6569e-13	3.0189e-13	5.2822e-15	2.1221e-08	9.5389e-12	1.6068e-12	7.6979e-13	5.9490e-13	5.1358e-09	2.3543e-17	6.7532e-20	1.0268e-18	2.4951e-13	1.2268e-11	7.2593e-12	2.2466e-01	0.0000e+00	-1.5537e-20	1.7832e-21	-2.5961e-14	9.5009e-13	
3.8431e-03	1.1730e+03	1.1108e+05	2.7698e-01	2.4240e-02	2.3402e-02	6.3945e-03	7.9959e-02	3.3219e-03	4.1253e-01	1.9163e-05	8.5864e-09	1.7400e-13	7.6392e-13	2.4005e-12	5.3882e-13	2.8453e-10	2.8607e-09	1.3206e-01	9.3007e-02	2.3652e-11	1.1803e-10	1.0212e-13	3.4517e-15	2.4805e-15	3.7829e-17	-8.7575e-13	-8.5042e-13	-1.2209e-10	-2.2761e-11	-5.9526e-15	-2.2589e-13	-3.0401e-12	-5.7174e-17	5.3231e-11	1.0949e-11	4.5249e-13	2.9577e-13	5.1580e-15	2.1488e-08	9.6575e-12	1.5838e-12	7.5919e-13	5.6841e-13	4.9209e-09	2.1931e-17	7.1721e-20	9.4715e-19	2.4135e-13	1.1930e-11	6.9566e-12	2.2507e-01	0.0000e+00	-2.8137e-20	1.3544e-21	-9.6837e-14	8.1364e-12	
3.8446e-03	1.1730e+03	1.1089e+05	2.7698e-01	2.3803e-02	2.2858e-02	6.2438e-03	7.8852e-02	3.2741e-03	4.1404e-01	1.8470e-05	8.1787e-09	3.8775e-13	-4.7497e-14	-5.8272e-13	1.4207e-13	-6.1398e-11	2.2817e-09	1.3038e-01	9.5076e-02	1.3447e-11	6.5393e-11	-2.6976e-14	8.0917e-15	1.9745e-15	-2.4315e-15	-1.9312e-11	-1.0559e-12	-1.0520e-10	1.5174e-11	5.4754e-15	-5.9085e-13	-2.5527e-11	-1.8734e-15	5.0491e-11	1.0485e-11	4.3997e-13	2.9027e-13	5.0427e-15	2.1739e-08	9.7644e-12	1.5618e-12	7.4902e-13	5.4384e-13	4.7200e-09	2.0607e-17	2.3227e-19	2.2582e-19	2.3359e-13	1.1605e-11	6.6711e-12	2.2546e-01	0.0000e+00	4.4596e-21	4.5277e-21	-2.9305e-13	-4.0504e-12	
3.8460e-03	1.1730e+03	1.1070e+05	2.7698e-01	2.3403e-02	2.2353e-02	6.1014e-03	7.7790e-02	3.2292e-03	4.1545e-01	1.7827e-05	7.8054e-09	-3.2777e-13	-2.9399e-13	-3.4927e-12	-3.0398e-13	-2.8855e-10	1.4549e-09	1.2874e-01	9.7085e-02	4.0260e-12	-3.1135e-11	-9.7292e-14	2.9700e-15	-5.7584e-18	-6.0381e-16	-1.1389e-11	1.1197e-12	2.1093e-10	5.3351e-12	2.4314e-14	-2.6993e-13	-1.2334e-11	-1.7063e-15	4.7956e-11	1.0050e-11	4.2804e-13	2.8516e-13	4.9352e-15	2.1974e-08	9.8608e-12	1.5407e-12	7.3929e-13	5.2096e-13	4.5316e-09	1.9255e-17	1.1808e-19	-1.6469e-18	2.2621e-13	1.1293e-11	6.4016e-12	2.2583e-01	0.0000e+00	-1.7766e-20	2.4872e-21	9.3137e-14	-1.9647e-11	
3.8475e-03	1.1730e+03	1.1053e+05	2.7698e-01	2.3038e-02	2.1882e-02	5.9667e-03	7.6768e-02	3.1870e-03	4.1678e-01	1.7230e-05	7.4635e-09	-7.3616e-13	5.2806e-13	1.2676e-12	3.7500e-13	2.7617e-10	7.6932e-10	1.2714e-01	9.9037e-02	1.1440e-11	-1.9165e-11	8.5037e-14	5.2377e-16	-4.6128e-16	-3.8807e-16	3.7294e-12	1.3854e-13	7.1232e-11	-5.1274e-11	2.5519e-15	-1.6210e-13	9.0151e-12	5.5049e-17	4.5606e-11	9.6395e-12	4.1665e-13	2.8040e-13	4.8348e-15	2.2196e-08	9.9476e-12	1.5203e-12	7.2994e-13	4.9963e-13	4.3549e-09	1.8057e-17	-6.7758e-20	-1.6857e-18	2.1917e-13	1.0993e-11	6.1470e-12	2.2618e-01	0.0000e+00	-5.7434e-20	-1.5347e-21	-1.6314e-13	3.6963e-12	
3.8490e-03	1.1730e+03	1.1037e+05	2.7698e-01	2.2704e-02	2.1441e-02	5.8389e-03	7.5785e-02	3.1473e-03	4.1803e-01	1.6673e-05	7.1486e-09	7.2773e-13	1.1116e-12	8.3814e-12	7.3904e-13	7.0356e-10	4.4007e-10	1.2558e-01	1.0093e-01	2.7000e-11	1.4590e-10	2.1737e-13	-8.1910e-15	2.5626e-15	-2.0225e-16	3.3522e-12	-2.1323e-12	-4.3569e-10	-2.2349e-11	-3.8617e-14	-1.8253e-13	4.0600e-12	1.2076e-15	4.3424e-11	9.2528e-12	4.0577e-13	2.7593e-13	4.7409e-15	2.2405e-08	1.0026e-11	1.5008e-12	7.2100e-13	4.7971e-13	4.1887e-09	1.6825e-17	7.9930e-20	2.3173e-18	2.1246e-13	1.0703e-11	5.9062e-12	2.2652e-01	0.0000e+00	-7.9208e-21	2.8222e-21	1.4434e-14	3.6707e-11	
3.8505e-03	1.1730e+03	1.1021e+05	2.7698e-01	2.2396e-02	2.1028e-02	5.7176e-03	7.4837e-02	3.1098e-03	4.1921e-01	1.6153e-05	6.8586e-09	1.0287e-12	-4.4048e-13	1.6395e-13	-2.8096e-13	-3.2528e-10	3.4128e-10	1.2406e-01	1.0278e-01	1.4236e-11	1.3041e-10	-9.8371e-14	3.9639e-15	3.6336e-15	8.3113e-16	-6.6952e-12	2.8705e-13	-1.3060e-10	8.2161e-11	-7.8312e-15	3.7080e-13	-6.3214e-12	-1.3463e-16	4.1394e-11	8.8882e-12	3.9534e-13	2.7169e-13	4.6528e-15	2.2603e-08	1.0095e-11	1.4819e-12	7.1240e-13	4.6107e-13	4.0322e-09	1.6110e-17	7.7558e-20	4.7871e-18	2.0606e-13	1.0424e-11	5.6783e-12	2.2684e-01	0.0000e+00	7.4666e-20	5.0642e-21	1.5365e-13	-3.1814e-12	
3.8520e-03	1.1730e+03	1.1006e+05	2.7698e-01	2.2112e-02	2.0641e-02	5.6023e-03	7.3921e-02	3.0744e-03	4.2033e-01	1.5665e-05	6.5899e-09	-1.2348e-12	-2.0583e-12	-1.7698e-11	-1.2879e-12	-1.3742e-09	2.6700e-10	1.2257e-01	1.0458e-01	-1.6120e-11	-2.0328e-10	-3.7908e-13	2.0285e-14	-4.3482e-15	-4.1560e-16	-6.4160e-12	2.9449e-12	7.9345e-10	4.1128e-11	7.2512e-14	3.7058e-13	-9.7476e-12	-2.3226e-15	3.9501e-11	8.5436e-12	3.8534e-13	2.6764e-13	4.5700e-15	2.2790e-08	1.0158e-11	1.4636e-12	7.0416e-13	4.4358e-13	3.8846e-09	1.5380e-17	-2.1503e-19	-2.8120e-18	1.9994e-13	1.0155e-11	5.4624e-12	2.2715e-01	0.0000e+00	1.7915e-20	-8.5466e-21	-1.8946e-13	-7.4236e-11	
3.8535e-03	1.1730e+03	1.0991e+05	2.7698e-01	2.1850e-02	2.0277e-02	5.4924e-03	7.3034e-02	3.0407e-03	4.2139e-01	1.5208e-05	6.3403e-09	-1.3069e-12	5.5652e-13	-5.9471e-12	3.2099e-13	3.8519e-10	1.6299e-10	1.2112e-01	1.0634e-01	-1.8950e-13	-2.6465e-10	1.2384e-13	-4.7540e-15	-9.1092e-15	-1.9193e-15	1.5459e-12	-1.5759e-12	2.3657e-10	-1.4927e-10	2.4362e-14	-1.1527e-12	-1.1437e-11	-1.3639e-15	3.7735e-11	8.2177e-12	3.7574e-13	2.6373e-13	4.4920e-15	2.2967e-08	1.0213e-11	1.4460e-12	6.9624e-13	4.2715e-13	3.7453e-09	1.4254e-17	-4.1004e-20	-1.2763e-17	1.9409e-13	9.8952e-12	5.2578e-12	2.2745e-01	0.0000e+00	-1.1820e-19	-1.3811e-20	-1.5860e-13	-3.7196e-12	
3.8550e-03	1.1730e+03	1.0977e+05	2.7698e-01	2.1606e-02	1.9933e-02	5.3875e-03	7.2176e-02	3.0088e-03	4.2239e-01	1.4777e-05	6.1086e-09	2.0538e-12	4.3469e-12	3.8058e-11	2.6467e-12	2.9598e-09	9.0037e-11	1.1969e-01	1.0805e-01	5.0639e-11	3.2417e-10	7.6104e-13	-4.4490e-14	7.7700e-15	1.5313e-16	-1.1052e-12	-4.8710e-12	-1.6092e-09	-9.6579e-11	-1.4321e-13	-1.4253e-12	6.2550e-12	2.4666e-15	3.6085e-11	7.9093e-12	3.6651e-13	2.5995e-13	4.4184e-15	2.3135e-08	1.0263e-11	1.4289e-12	6.8862e-13	4.1170e-13	3.6136e-09	1.2910e-17	4.2803e-19	-2.3919e-19	1.8850e-13	9.6442e-12	5.0635e-12	2.2774e-01	0.0000e+00	-4.4511e-20	1.7278e-20	2.9332e-13	1.5902e-10	
3.8565e-03	1.1730e+03	1.0964e+05	2.7698e-01	2.1380e-02	1.9608e-02	5.2874e-03	7.1343e-02	2.9784e-03	4.2335e-01	1.4371e-05	5.8926e-09	1.6479e-12	-4.7874e-14	2.9239e-11	1.7992e-13	1.1822e-10	6.7832e-11	1.1830e-01	1.0972e-01	2.8392e-11	5.9543e-10	2.3084e-15	-2.6967e-15	2.3926e-14	1.9998e-15	-6.0696e-12	3.4223e-12	-7.1309e-10	2.7624e-10	-7.6566e-14	2.0043e-12	3.3514e-11	2.8096e-15	3.4540e-11	7.6174e-12	3.5762e-13	2.5629e-13	4.3487e-15	2.3295e-08	1.0306e-11	1.4124e-12	6.8130e-13	3.9716e-13	3.4889e-09	1.2845e-17	3.4275e-20	3.0270e-17	1.8314e-13	9.4017e-12	4.8791e-12	2.2802e-01	0.0000e+00	1.9433e-19	3.6661e-20	2.0217e-13	4.1536e-11	
3.8580e-03	1.1730e+03	1.0951e+05	2.7698e-01	2.1169e-02	1.9301e-02	5.1916e-03	7.0535e-02	2.9495e-03	4.2427e-01	1.3987e-05	5.6904e-09	-3.2336e-12	-9.0812e-12	-7.6125e-11	-5.3429e-12	-6.2790e-09	4.1595e-11	1.1694e-01	1.1135e-01	-5.6281e-11	-3.7222e-10	-1.5342e-12	9.8129e-14	-8.4971e-15	-1.8784e-16	8.7648e-12	8.3600e-12	3.2558e-09	2.5072e-10	2.8776e-13	3.8543e-12	1.4989e-12	-2.9158e-15	3.3085e-11	7.3406e-12	3.4906e-13	2.5272e-13	4.2827e-15	2.3447e-08	1.0344e-11	1.3964e-12	6.7424e-13	3.8341e-13	3.3707e-09	1.3525e-17	-8.0785e-19	1.6283e-17	1.7801e-13	9.1672e-12	4.7039e-12	2.2829e-01	0.0000e+00	1.3092e-19	-2.5928e-20	-4.9097e-13	-3.4604e-10	
3.8595e-03	1.1730e+03	1.0939e+05	2.7698e-01	2.0972e-02	1.9009e-02	5.0998e-03	6.9750e-02	2.9218e-03	4.2514e-01	1.3624e-05	5.5008e-09	-1.6839e-12	-2.5702e-12	-1.0570e-10	-2.4382e-12	-2.6582e-09	-1.1978e-12	1.1560e-01	1.1294e-01	-2.2988e-11	-1.1549e-09	-6.3037e-13	4.3682e-14	-5.8358e-14	-1.6683e-15	1.8511e-11	-6.3797e-12	2.2855e-09	-5.0058e-10	2.3755e-13	-2.7893e-12	-7.5753e-11	-5.6689e-15	3.1718e-11	7.0773e-12	3.4081e-13	2.4924e-13	4.2201e-15	2.3591e-08	1.0377e-11	1.3808e-12	6.6743e-13	3.7039e-13	3.2585e-09	1.2207e-17	-1.8676e-19	-6.5901e-17	1.7309e-13	8.9400e-12	4.5375e-12	2.2854e-01	0.0000e+00	-3.3528e-19	-9.3197e-20	-4.1121e-13	-1.9241e-10	
3.8610e-03	1.1730e+03	1.0927e+05	2.7698e-01	2.0788e-02	1.8732e-02	5.0117e-03	6.8986e-02	2.8954e-03	4.2598e-01	1.3279e-05	5.3231e-09	5.1104e-12	1.8705e-11	1.2882e-10	1.0369e-11	1.2724e-08	1.7167e-11	1.1430e-01	1.1450e-01	1.1073e-10	2.0803e-10	2.9924e-12	-2.0413e-13	-6.6973e-15	4.7181e-16	-1.7681e-11	-1.4958e-11	-6.4072e-09	-6.6204e-10	-5.6565e-13	-9.5276e-12	-2.7986e-11	2.8749e-15	3.0445e-11	6.8269e-12	3.3286e-13	2.4584e-13	4.1605e-15	2.3730e-08	1.0408e-11	1.3657e-12	6.6087e-13	3.5811e-13	3.1520e-09	8.3010e-18	1.5369e-18	-7.6697e-17	1.6837e-13	8.7208e-12	4.3789e-12	2.2880e-01	0.0000e+00	-3.1841e-19	1.8689e-20	9.4290e-13	7.3526e-10	
