         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
4.6255e-06	1.0732e+03	5.9166e-01	2.0248e-02	3.8722e-01	1.1451e-09	4.2578e-04	4.5087e-08	7.7575e-05	3.6489e-04	3.2033e-06	1.5147e-16	1.4644e-10	1.4899e-09	9.8912e-10	
4.7021e-06	1.0732e+03	5.8977e-01	2.0104e-02	3.8926e-01	1.1414e-09	4.2442e-04	4.5509e-08	7.7667e-05	3.6535e-04	3.1895e-06	1.5187e-16	1.4704e-10	1.4953e-09	9.9304e-10	
4.7788e-06	1.0732e+03	5.8791e-01	1.9962e-02	3.9126e-01	1.1378e-09	4.2309e-04	4.5926e-08	7.7756e-05	3.6581e-04	3.1762e-06	1.5226e-16	1.4763e-10	1.5007e-09	9.9690e-10	
4.8555e-06	1.0732e+03	5.8607e-01	1.9824e-02	3.9324e-01	1.1343e-09	4.2178e-04	4.6339e-08	7.7841e-05	3.6625e-04	3.1638e-06	1.5266e-16	1.4821e-10	1.5059e-09	1.0007e-09	
4.9321e-06	1.0732e+03	5.8426e-01	1.9688e-02	3.9518e-01	1.1308e-09	4.2048e-04	4.6746e-08	7.7922e-05	3.6667e-04	3.1517e-06	1.5305e-16	1.4878e-10	1.5111e-09	1.0044e-09	
5.0088e-06	1.0732e+03	5.8248e-01	1.9556e-02	3.9710e-01	1.1273e-09	4.1921e-04	4.7148e-08	7.8000e-05	3.6708e-04	3.1390e-06	1.5344e-16	1.4935e-10	1.5162e-09	1.0081e-09	
5.0854e-06	1.0732e+03	5.8073e-01	1.9426e-02	3.9898e-01	1.1239e-09	4.1795e-04	4.7546e-08	7.8074e-05	3.6748e-04	3.1270e-06	1.5382e-16	1.4990e-10	1.5211e-09	1.0117e-09	
5.1621e-06	1.0732e+03	5.7900e-01	1.9298e-02	4.0084e-01	1.1206e-09	4.1671e-04	4.7940e-08	7.8146e-05	3.6787e-04	3.1143e-06	1.5421e-16	1.5045e-10	1.5261e-09	1.0152e-09	
5.2387e-06	1.0732e+03	5.7729e-01	1.9174e-02	4.0267e-01	1.1173e-09	4.1549e-04	4.8328e-08	7.8214e-05	3.6825e-04	3.1037e-06	1.5459e-16	1.5098e-10	1.5309e-09	1.0187e-09	
5.3154e-06	1.0732e+03	5.7561e-01	1.9051e-02	4.0448e-01	1.1140e-09	4.1429e-04	4.8713e-08	7.8279e-05	3.6862e-04	3.0921e-06	1.5498e-16	1.5151e-10	1.5357e-09	1.0222e-09	
5.4556e-06	1.0732e+03	5.7259e-01	1.8834e-02	4.0771e-01	1.1082e-09	4.1213e-04	4.9406e-08	7.8392e-05	3.6926e-04	3.0716e-06	1.5567e-16	1.5246e-10	1.5442e-09	1.0283e-09	
5.5958e-06	1.0732e+03	5.6965e-01	1.8624e-02	4.1087e-01	1.1025e-09	4.1002e-04	5.0084e-08	7.8496e-05	3.6986e-04	3.0517e-06	1.5636e-16	1.5338e-10	1.5524e-09	1.0343e-09	
5.7361e-06	1.0732e+03	5.6678e-01	1.8421e-02	4.1394e-01	1.0969e-09	4.0797e-04	5.0750e-08	7.8591e-05	3.7044e-04	3.0324e-06	1.5705e-16	1.5428e-10	1.5605e-09	1.0402e-09	
5.8763e-06	1.0732e+03	5.6397e-01	1.8225e-02	4.1694e-01	1.0915e-09	4.0596e-04	5.1402e-08	7.8679e-05	3.7099e-04	3.0137e-06	1.5773e-16	1.5515e-10	1.5683e-09	1.0458e-09	
6.1130e-06	1.0732e+03	5.5939e-01	1.7908e-02	4.2185e-01	1.0826e-09	4.0267e-04	5.2476e-08	7.8812e-05	3.7185e-04	2.9832e-06	1.5888e-16	1.5657e-10	1.5811e-09	1.0551e-09	
6.3496e-06	1.0732e+03	5.5498e-01	1.7608e-02	4.2656e-01	1.0740e-09	3.9951e-04	5.3516e-08	7.8926e-05	3.7264e-04	2.9540e-06	1.6000e-16	1.5793e-10	1.5933e-09	1.0639e-09	
6.5863e-06	1.0732e+03	5.5073e-01	1.7323e-02	4.3110e-01	1.0658e-09	3.9647e-04	5.4525e-08	7.9024e-05	3.7336e-04	2.9261e-06	1.6112e-16	1.5924e-10	1.6050e-09	1.0724e-09	
6.8230e-06	1.0732e+03	5.4663e-01	1.7052e-02	4.3547e-01	1.0579e-09	3.9353e-04	5.5504e-08	7.9107e-05	3.7402e-04	2.8994e-06	1.6223e-16	1.6049e-10	1.6162e-09	1.0806e-09	
7.0597e-06	1.0732e+03	5.4268e-01	1.6793e-02	4.3968e-01	1.0502e-09	3.9070e-04	5.6454e-08	7.9176e-05	3.7463e-04	2.8738e-06	1.6332e-16	1.6170e-10	1.6270e-09	1.0884e-09	
7.2963e-06	1.0732e+03	5.3886e-01	1.6547e-02	4.4375e-01	1.0428e-09	3.8796e-04	5.7378e-08	7.9233e-05	3.7519e-04	2.8491e-06	1.6441e-16	1.6286e-10	1.6374e-09	1.0960e-09	
7.5330e-06	1.0732e+03	5.3516e-01	1.6312e-02	4.4768e-01	1.0357e-09	3.8531e-04	5.8276e-08	7.9280e-05	3.7571e-04	2.8254e-06	1.6548e-16	1.6398e-10	1.6474e-09	1.1032e-09	
7.7697e-06	1.0732e+03	5.3159e-01	1.6086e-02	4.5149e-01	1.0287e-09	3.8274e-04	5.9149e-08	7.9316e-05	3.7618e-04	2.8024e-06	1.6654e-16	1.6506e-10	1.6570e-09	1.1103e-09	
8.0064e-06	1.0732e+03	5.2812e-01	1.5871e-02	4.5517e-01	1.0220e-09	3.8026e-04	5.9999e-08	7.9344e-05	3.7661e-04	2.7806e-06	1.6760e-16	1.6611e-10	1.6663e-09	1.1170e-09	
8.2430e-06	1.0732e+03	5.2477e-01	1.5664e-02	4.5873e-01	1.0155e-09	3.7785e-04	6.0826e-08	7.9363e-05	3.7702e-04	2.7590e-06	1.6864e-16	1.6711e-10	1.6752e-09	1.1235e-09	
8.4797e-06	1.0732e+03	5.2151e-01	1.5466e-02	4.6219e-01	1.0092e-09	3.7552e-04	6.1633e-08	7.9374e-05	3.7738e-04	2.7391e-06	1.6968e-16	1.6809e-10	1.6839e-09	1.1299e-09	
8.7164e-06	1.0732e+03	5.1835e-01	1.5275e-02	4.6554e-01	1.0031e-09	3.7325e-04	6.2419e-08	7.9380e-05	3.7772e-04	2.7179e-06	1.7070e-16	1.6903e-10	1.6923e-09	1.1360e-09	
8.9530e-06	1.0732e+03	5.1528e-01	1.5092e-02	4.6879e-01	9.9715e-10	3.7105e-04	6.3185e-08	7.9378e-05	3.7803e-04	2.6993e-06	1.7172e-16	1.6994e-10	1.7003e-09	1.1419e-09	
9.1897e-06	1.0732e+03	5.1230e-01	1.4915e-02	4.7195e-01	9.9138e-10	3.6891e-04	6.3933e-08	7.9373e-05	3.7832e-04	2.6791e-06	1.7272e-16	1.7082e-10	1.7082e-09	1.1476e-09	
9.4264e-06	1.0732e+03	5.0940e-01	1.4745e-02	4.7503e-01	9.8576e-10	3.6683e-04	6.4662e-08	7.9359e-05	3.7858e-04	2.6625e-06	1.7372e-16	1.7168e-10	1.7158e-09	1.1531e-09	
9.6631e-06	1.0732e+03	5.0658e-01	1.4581e-02	4.7801e-01	9.8030e-10	3.6480e-04	6.5375e-08	7.9341e-05	3.7882e-04	2.6461e-06	1.7471e-16	1.7251e-10	1.7231e-09	1.1585e-09	
9.8997e-06	1.0732e+03	5.0383e-01	1.4423e-02	4.8092e-01	9.7498e-10	3.6283e-04	6.6071e-08	7.9318e-05	3.7904e-04	2.6301e-06	1.7568e-16	1.7331e-10	1.7302e-09	1.1637e-09	
1.0136e-05	1.0732e+03	5.0116e-01	1.4270e-02	4.8375e-01	9.6980e-10	3.6091e-04	6.6750e-08	7.9296e-05	3.7924e-04	2.6111e-06	1.7666e-16	1.7410e-10	1.7372e-09	1.1688e-09	
1.0373e-05	1.0732e+03	4.9856e-01	1.4122e-02	4.8650e-01	9.6476e-10	3.5904e-04	6.7415e-08	7.9266e-05	3.7942e-04	2.5955e-06	1.7762e-16	1.7486e-10	1.7439e-09	1.1737e-09	
1.0610e-05	1.0732e+03	4.9602e-01	1.3979e-02	4.8919e-01	9.5984e-10	3.5722e-04	6.8065e-08	7.9233e-05	3.7959e-04	2.5813e-06	1.7857e-16	1.7560e-10	1.7504e-09	1.1785e-09	
1.0846e-05	1.0732e+03	4.9354e-01	1.3841e-02	4.9180e-01	9.5504e-10	3.5544e-04	6.8700e-08	7.9198e-05	3.7974e-04	2.5651e-06	1.7952e-16	1.7631e-10	1.7568e-09	1.1831e-09	
1.1083e-05	1.0732e+03	4.9112e-01	1.3707e-02	4.9436e-01	9.5036e-10	3.5370e-04	6.9322e-08	7.9160e-05	3.7988e-04	2.5502e-06	1.8046e-16	1.7701e-10	1.7629e-09	1.1877e-09	
1.1320e-05	1.0732e+03	4.8876e-01	1.3577e-02	4.9685e-01	9.4579e-10	3.5201e-04	6.9932e-08	7.9118e-05	3.8000e-04	2.5368e-06	1.8139e-16	1.7769e-10	1.7689e-09	1.1921e-09	
1.1556e-05	1.0732e+03	4.8646e-01	1.3451e-02	4.9928e-01	9.4133e-10	3.5036e-04	7.0526e-08	7.9074e-05	3.8011e-04	2.5220e-06	1.8231e-16	1.7836e-10	1.7748e-09	1.1964e-09	
1.1793e-05	1.0732e+03	4.8421e-01	1.3329e-02	5.0165e-01	9.3698e-10	3.4874e-04	7.1110e-08	7.9030e-05	3.8021e-04	2.5081e-06	1.8322e-16	1.7900e-10	1.7804e-09	1.2005e-09	
1.2030e-05	1.0732e+03	4.8201e-01	1.3211e-02	5.0397e-01	9.3272e-10	3.4716e-04	7.1683e-08	7.8982e-05	3.8029e-04	2.4959e-06	1.8413e-16	1.7963e-10	1.7860e-09	1.2046e-09	
1.2266e-05	1.0732e+03	4.7986e-01	1.3095e-02	5.0624e-01	9.2856e-10	3.4562e-04	7.2240e-08	7.8933e-05	3.8037e-04	2.4819e-06	1.8503e-16	1.8025e-10	1.7914e-09	1.2086e-09	
1.2503e-05	1.0732e+03	4.7776e-01	1.2984e-02	5.0845e-01	9.2449e-10	3.4411e-04	7.2791e-08	7.8883e-05	3.8044e-04	2.4691e-06	1.8592e-16	1.8084e-10	1.7966e-09	1.2124e-09	
1.2740e-05	1.0732e+03	4.7570e-01	1.2875e-02	5.1062e-01	9.2051e-10	3.4263e-04	7.3331e-08	7.8830e-05	3.8049e-04	2.4582e-06	1.8680e-16	1.8143e-10	1.8018e-09	1.2162e-09	
1.2976e-05	1.0732e+03	4.7369e-01	1.2769e-02	5.1273e-01	9.1661e-10	3.4119e-04	7.3854e-08	7.8776e-05	3.8054e-04	2.4448e-06	1.8768e-16	1.8200e-10	1.8068e-09	1.2199e-09	
1.3213e-05	1.0732e+03	4.7172e-01	1.2666e-02	5.1481e-01	9.1280e-10	3.3977e-04	7.4374e-08	7.8722e-05	3.8058e-04	2.4326e-06	1.8855e-16	1.8255e-10	1.8117e-09	1.2235e-09	
1.3450e-05	1.0732e+03	4.6980e-01	1.2566e-02	5.1684e-01	9.0907e-10	3.3839e-04	7.4884e-08	7.8666e-05	3.8062e-04	2.4232e-06	1.8941e-16	1.8310e-10	1.8164e-09	1.2270e-09	
1.3687e-05	1.0732e+03	4.6791e-01	1.2468e-02	5.1882e-01	9.0541e-10	3.3703e-04	7.5380e-08	7.8608e-05	3.8064e-04	2.4115e-06	1.9026e-16	1.8363e-10	1.8211e-09	1.2304e-09	
1.3923e-05	1.0732e+03	4.6606e-01	1.2373e-02	5.2077e-01	9.0183e-10	3.3570e-04	7.5869e-08	7.8551e-05	3.8066e-04	2.3989e-06	1.9111e-16	1.8415e-10	1.8256e-09	1.2338e-09	
1.4160e-05	1.0732e+03	4.6425e-01	1.2281e-02	5.2267e-01	8.9832e-10	3.3440e-04	7.6351e-08	7.8492e-05	3.8068e-04	2.3896e-06	1.9195e-16	1.8465e-10	1.8301e-09	1.2370e-09	
1.4397e-05	1.0732e+03	4.6247e-01	1.2191e-02	5.2454e-01	8.9488e-10	3.3312e-04	7.6821e-08	7.8432e-05	3.8068e-04	2.3799e-06	1.9278e-16	1.8515e-10	1.8344e-09	1.2402e-09	
1.4633e-05	1.0732e+03	4.6073e-01	1.2102e-02	5.2637e-01	8.9151e-10	3.3187e-04	7.7283e-08	7.8373e-05	3.8068e-04	2.3676e-06	1.9361e-16	1.8564e-10	1.8387e-09	1.2434e-09	
1.4870e-05	1.0732e+03	4.5902e-01	1.2017e-02	5.2817e-01	8.8821e-10	3.3064e-04	7.7740e-08	7.8312e-05	3.8068e-04	2.3577e-06	1.9443e-16	1.8611e-10	1.8428e-09	1.2464e-09	
1.5035e-05	1.0732e+03	4.5786e-01	1.1958e-02	5.2940e-01	8.8594e-10	3.2981e-04	7.8051e-08	7.8269e-05	3.8068e-04	2.3522e-06	1.9500e-16	1.8643e-10	1.8456e-09	1.2485e-09	
1.5199e-05	1.0732e+03	4.5670e-01	1.1900e-02	5.3061e-01	8.8371e-10	3.2898e-04	7.8355e-08	7.8225e-05	3.8067e-04	2.3456e-06	1.9556e-16	1.8675e-10	1.8484e-09	1.2506e-09	
1.5364e-05	1.0732e+03	4.5556e-01	1.1844e-02	5.3180e-01	8.8151e-10	3.2816e-04	7.8659e-08	7.8183e-05	3.8066e-04	2.3390e-06	1.9612e-16	1.8707e-10	1.8512e-09	1.2526e-09	
1.5528e-05	1.0732e+03	4.5444e-01	1.1788e-02	5.3298e-01	8.7933e-10	3.2735e-04	7.8964e-08	7.8140e-05	3.8065e-04	2.3320e-06	1.9668e-16	1.8738e-10	1.8539e-09	1.2546e-09	
1.5693e-05	1.0732e+03	4.5333e-01	1.1733e-02	5.3415e-01	8.7719e-10	3.2655e-04	7.9258e-08	7.8096e-05	3.8063e-04	2.3256e-06	1.9723e-16	1.8768e-10	1.8566e-09	1.2566e-09	
1.5858e-05	1.0732e+03	4.5224e-01	1.1679e-02	5.3529e-01	8.7507e-10	3.2577e-04	7.9552e-08	7.8053e-05	3.8061e-04	2.3189e-06	1.9778e-16	1.8799e-10	1.8592e-09	1.2585e-09	
1.6022e-05	1.0732e+03	4.5116e-01	1.1626e-02	5.3643e-01	8.7298e-10	3.2499e-04	7.9844e-08	7.8010e-05	3.8059e-04	2.3118e-06	1.9833e-16	1.8828e-10	1.8618e-09	1.2604e-09	
1.6187e-05	1.0732e+03	4.5009e-01	1.1574e-02	5.3755e-01	8.7091e-10	3.2423e-04	8.0129e-08	7.7966e-05	3.8058e-04	2.3062e-06	1.9888e-16	1.8857e-10	1.8643e-09	1.2623e-09	
1.6352e-05	1.0732e+03	4.4904e-01	1.1522e-02	5.3865e-01	8.6887e-10	3.2347e-04	8.0412e-08	7.7922e-05	3.8056e-04	2.3004e-06	1.9942e-16	1.8886e-10	1.8669e-09	1.2642e-09	
1.6516e-05	1.0732e+03	4.4800e-01	1.1472e-02	5.3975e-01	8.6686e-10	3.2272e-04	8.0693e-08	7.7878e-05	3.8052e-04	2.2932e-06	1.9995e-16	1.8915e-10	1.8693e-09	1.2660e-09	
1.6681e-05	1.0732e+03	4.4697e-01	1.1422e-02	5.4082e-01	8.6487e-10	3.2198e-04	8.0970e-08	7.7834e-05	3.8050e-04	2.2872e-06	2.0049e-16	1.8943e-10	1.8718e-09	1.2678e-09	
1.6794e-05	1.0732e+03	4.4627e-01	1.1388e-02	5.4156e-01	8.6352e-10	3.2148e-04	8.1158e-08	7.7804e-05	3.8049e-04	2.2836e-06	2.0085e-16	1.8962e-10	1.8735e-09	1.2691e-09	
1.6907e-05	1.0732e+03	4.4558e-01	1.1355e-02	5.4228e-01	8.6218e-10	3.2098e-04	8.1344e-08	7.7774e-05	3.8047e-04	2.2796e-06	2.0122e-16	1.8981e-10	1.8751e-09	1.2703e-09	
1.7020e-05	1.0732e+03	4.4490e-01	1.1322e-02	5.4300e-01	8.6085e-10	3.2049e-04	8.1529e-08	7.7743e-05	3.8046e-04	2.2761e-06	2.0158e-16	1.8999e-10	1.8767e-09	1.2715e-09	
1.7132e-05	1.0732e+03	4.4422e-01	1.1289e-02	5.4371e-01	8.5953e-10	3.2000e-04	8.1714e-08	7.7714e-05	3.8043e-04	2.2709e-06	2.0194e-16	1.9018e-10	1.8783e-09	1.2727e-09	
1.7245e-05	1.0732e+03	4.4354e-01	1.1257e-02	5.4442e-01	8.5823e-10	3.1952e-04	8.1895e-08	7.7683e-05	3.8041e-04	2.2678e-06	2.0230e-16	1.9036e-10	1.8799e-09	1.2739e-09	
1.7453e-05	1.0732e+03	4.4232e-01	1.1198e-02	5.4570e-01	8.5586e-10	3.1864e-04	8.2226e-08	7.7627e-05	3.8037e-04	2.2606e-06	2.0296e-16	1.9070e-10	1.8828e-09	1.2760e-09	
1.7660e-05	1.0732e+03	4.4111e-01	1.1140e-02	5.4697e-01	8.5352e-10	3.1777e-04	8.2553e-08	7.7571e-05	3.8033e-04	2.2536e-06	2.0361e-16	1.9102e-10	1.8857e-09	1.2781e-09	
1.7867e-05	1.0732e+03	4.3992e-01	1.1084e-02	5.4821e-01	8.5122e-10	3.1692e-04	8.2875e-08	7.7516e-05	3.8028e-04	2.2467e-06	2.0426e-16	1.9134e-10	1.8885e-09	1.2802e-09	
1.8214e-05	1.0732e+03	4.3798e-01	1.0992e-02	5.5026e-01	8.4745e-10	3.1552e-04	8.3404e-08	7.7423e-05	3.8020e-04	2.2354e-06	2.0533e-16	1.9187e-10	1.8930e-09	1.2836e-09	
1.8828e-05	1.0732e+03	4.3464e-01	1.0835e-02	5.5375e-01	8.4099e-10	3.1312e-04	8.4313e-08	7.7258e-05	3.8006e-04	2.2160e-06	2.0721e-16	1.9277e-10	1.9008e-09	1.2893e-09	
1.9442e-05	1.0732e+03	4.3144e-01	1.0686e-02	5.5710e-01	8.3479e-10	3.1082e-04	8.5186e-08	7.7095e-05	3.7990e-04	2.1976e-06	2.0904e-16	1.9362e-10	1.9083e-09	1.2949e-09	
2.0056e-05	1.0732e+03	4.2837e-01	1.0544e-02	5.6032e-01	8.2885e-10	3.0861e-04	8.6027e-08	7.6932e-05	3.7972e-04	2.1799e-06	2.1084e-16	1.9444e-10	1.9154e-09	1.3001e-09	
2.0671e-05	1.0732e+03	4.2542e-01	1.0409e-02	5.6341e-01	8.2313e-10	3.0648e-04	8.6837e-08	7.6771e-05	3.7954e-04	2.1629e-06	2.1260e-16	1.9522e-10	1.9221e-09	1.3052e-09	
2.1603e-05	1.0732e+03	4.2115e-01	1.0216e-02	5.6787e-01	8.1487e-10	3.0342e-04	8.8011e-08	7.6529e-05	3.7925e-04	2.1385e-06	2.1521e-16	1.9635e-10	1.9319e-09	1.3124e-09	
2.2536e-05	1.0732e+03	4.1712e-01	1.0036e-02	5.7209e-01	8.0707e-10	3.0052e-04	8.9124e-08	7.6292e-05	3.7895e-04	2.1155e-06	2.1775e-16	1.9740e-10	1.9410e-09	1.3192e-09	
2.3469e-05	1.0732e+03	4.1331e-01	9.8671e-03	5.7607e-01	7.9970e-10	2.9778e-04	9.0180e-08	7.6059e-05	3.7864e-04	2.0938e-06	2.2021e-16	1.9839e-10	1.9495e-09	1.3255e-09	
2.4402e-05	1.0732e+03	4.0970e-01	9.7090e-03	5.7984e-01	7.9271e-10	2.9518e-04	9.1182e-08	7.5832e-05	3.7832e-04	2.0733e-06	2.2260e-16	1.9932e-10	1.9575e-09	1.3315e-09	
2.5335e-05	1.0732e+03	4.0628e-01	9.5608e-03	5.8341e-01	7.8608e-10	2.9272e-04	9.2137e-08	7.5610e-05	3.7799e-04	2.0539e-06	2.2492e-16	2.0020e-10	1.9651e-09	1.3372e-09	
2.6267e-05	1.0732e+03	4.0303e-01	9.4211e-03	5.8681e-01	7.7979e-10	2.9038e-04	9.3046e-08	7.5393e-05	3.7766e-04	2.0355e-06	2.2717e-16	2.0103e-10	1.9722e-09	1.3425e-09	
2.7200e-05	1.0732e+03	3.9993e-01	9.2895e-03	5.9003e-01	7.7380e-10	2.8816e-04	9.3913e-08	7.5183e-05	3.7733e-04	2.0181e-06	2.2936e-16	2.0181e-10	1.9790e-09	1.3475e-09	
2.8133e-05	1.0732e+03	3.9699e-01	9.1652e-03	5.9311e-01	7.6809e-10	2.8604e-04	9.4742e-08	7.4977e-05	3.7699e-04	2.0015e-06	2.3149e-16	2.0255e-10	1.9853e-09	1.3523e-09	
2.9066e-05	1.0732e+03	3.9418e-01	9.0477e-03	5.9604e-01	7.6265e-10	2.8401e-04	9.5533e-08	7.4777e-05	3.7666e-04	1.9857e-06	2.3356e-16	2.0326e-10	1.9914e-09	1.3568e-09	
2.9998e-05	1.0732e+03	3.9150e-01	8.9363e-03	5.9883e-01	7.5746e-10	2.8209e-04	9.6291e-08	7.4583e-05	3.7633e-04	1.9707e-06	2.3558e-16	2.0393e-10	1.9971e-09	1.3611e-09	
3.0931e-05	1.0732e+03	3.8894e-01	8.8309e-03	6.0150e-01	7.5250e-10	2.8024e-04	9.7016e-08	7.4394e-05	3.7601e-04	1.9564e-06	2.3753e-16	2.0456e-10	2.0025e-09	1.3652e-09	
3.1864e-05	1.0732e+03	3.8649e-01	8.7306e-03	6.0405e-01	7.4776e-10	2.7848e-04	9.7712e-08	7.4210e-05	3.7568e-04	1.9426e-06	2.3944e-16	2.0516e-10	2.0077e-09	1.3690e-09	
3.2797e-05	1.0732e+03	3.8414e-01	8.6354e-03	6.0650e-01	7.4322e-10	2.7679e-04	9.8379e-08	7.4032e-05	3.7536e-04	1.9297e-06	2.4129e-16	2.0574e-10	2.0126e-09	1.3727e-09	
3.3730e-05	1.0732e+03	3.8190e-01	8.5446e-03	6.0883e-01	7.3888e-10	2.7518e-04	9.9020e-08	7.3859e-05	3.7504e-04	1.9169e-06	2.4309e-16	2.0629e-10	2.0173e-09	1.3762e-09	
3.4662e-05	1.0732e+03	3.7974e-01	8.4583e-03	6.1108e-01	7.3471e-10	2.7363e-04	9.9636e-08	7.3691e-05	3.7473e-04	1.9054e-06	2.4485e-16	2.0681e-10	2.0218e-09	1.3796e-09	
3.5595e-05	1.0732e+03	3.7768e-01	8.3758e-03	6.1323e-01	7.3071e-10	2.7214e-04	1.0023e-07	7.3528e-05	3.7443e-04	1.8930e-06	2.4656e-16	2.0731e-10	2.0260e-09	1.3828e-09	
3.6528e-05	1.0732e+03	3.7569e-01	8.2972e-03	6.1529e-01	7.2686e-10	2.7071e-04	1.0080e-07	7.3370e-05	3.7412e-04	1.8837e-06	2.4822e-16	2.0779e-10	2.0301e-09	1.3858e-09	
3.7461e-05	1.0732e+03	3.7378e-01	8.2220e-03	6.1727e-01	7.2318e-10	2.6934e-04	1.0135e-07	7.3217e-05	3.7382e-04	1.8724e-06	2.4984e-16	2.0824e-10	2.0340e-09	1.3888e-09	
3.8393e-05	1.0732e+03	3.7195e-01	8.1502e-03	6.1918e-01	7.1963e-10	2.6802e-04	1.0188e-07	7.3067e-05	3.7353e-04	1.8642e-06	2.5141e-16	2.0868e-10	2.0377e-09	1.3916e-09	
3.9326e-05	1.0732e+03	3.7019e-01	8.0813e-03	6.2101e-01	7.1621e-10	2.6675e-04	1.0239e-07	7.2923e-05	3.7324e-04	1.8526e-06	2.5295e-16	2.0910e-10	2.0412e-09	1.3943e-09	
4.0259e-05	1.0732e+03	3.6849e-01	8.0154e-03	6.2278e-01	7.1293e-10	2.6553e-04	1.0288e-07	7.2784e-05	3.7296e-04	1.8423e-06	2.5445e-16	2.0950e-10	2.0447e-09	1.3968e-09	
4.1192e-05	1.0732e+03	3.6686e-01	7.9522e-03	6.2448e-01	7.0977e-10	2.6435e-04	1.0336e-07	7.2648e-05	3.7268e-04	1.8341e-06	2.5590e-16	2.0989e-10	2.0479e-09	1.3993e-09	
4.2125e-05	1.0732e+03	3.6528e-01	7.8917e-03	6.2612e-01	7.0672e-10	2.6322e-04	1.0382e-07	7.2515e-05	3.7241e-04	1.8250e-06	2.5732e-16	2.1026e-10	2.0511e-09	1.4017e-09	
4.3057e-05	1.0732e+03	3.6376e-01	7.8334e-03	6.2769e-01	7.0378e-10	2.6213e-04	1.0426e-07	7.2389e-05	3.7214e-04	1.8181e-06	2.5871e-16	2.1061e-10	2.0541e-09	1.4039e-09	
4.3990e-05	1.0732e+03	3.6230e-01	7.7776e-03	6.2922e-01	7.0094e-10	2.6107e-04	1.0469e-07	7.2266e-05	3.7188e-04	1.8066e-06	2.6006e-16	2.1095e-10	2.0570e-09	1.4061e-09	
4.4923e-05	1.0732e+03	3.6089e-01	7.7239e-03	6.3068e-01	6.9821e-10	2.6006e-04	1.0511e-07	7.2145e-05	3.7163e-04	1.8003e-06	2.6137e-16	2.1128e-10	2.0597e-09	1.4082e-09	
4.5560e-05	1.0732e+03	3.5995e-01	7.6884e-03	6.3166e-01	6.9639e-10	2.5938e-04	1.0538e-07	7.2065e-05	3.7146e-04	1.7962e-06	2.6225e-16	2.1150e-10	2.0616e-09	1.4096e-09	
4.6196e-05	1.0732e+03	3.5904e-01	7.6539e-03	6.3261e-01	6.9462e-10	2.5872e-04	1.0565e-07	7.1988e-05	3.7128e-04	1.7903e-06	2.6312e-16	2.1171e-10	2.0633e-09	1.4109e-09	
4.6833e-05	1.0732e+03	3.5814e-01	7.6203e-03	6.3353e-01	6.9290e-10	2.5808e-04	1.0592e-07	7.1912e-05	3.7112e-04	1.7859e-06	2.6397e-16	2.1191e-10	2.0651e-09	1.4123e-09	
4.7470e-05	1.0732e+03	3.5727e-01	7.5875e-03	6.3444e-01	6.9121e-10	2.5745e-04	1.0617e-07	7.1836e-05	3.7096e-04	1.7814e-06	2.6480e-16	2.1211e-10	2.0668e-09	1.4135e-09	
4.8106e-05	1.0732e+03	3.5642e-01	7.5555e-03	6.3533e-01	6.8956e-10	2.5684e-04	1.0643e-07	7.1763e-05	3.7079e-04	1.7763e-06	2.6562e-16	2.1231e-10	2.0684e-09	1.4148e-09	
4.8743e-05	1.0732e+03	3.5558e-01	7.5243e-03	6.3619e-01	6.8794e-10	2.5624e-04	1.0668e-07	7.1692e-05	3.7063e-04	1.7721e-06	2.6643e-16	2.1250e-10	2.0700e-09	1.4160e-09	
4.9380e-05	1.0732e+03	3.5477e-01	7.4941e-03	6.3704e-01	6.8637e-10	2.5565e-04	1.0692e-07	7.1622e-05	3.7049e-04	1.7665e-06	2.6722e-16	2.1268e-10	2.0716e-09	1.4172e-09	
5.0017e-05	1.0732e+03	3.5397e-01	7.4644e-03	6.3786e-01	6.8483e-10	2.5508e-04	1.0716e-07	7.1553e-05	3.7033e-04	1.7628e-06	2.6800e-16	2.1286e-10	2.0731e-09	1.4183e-09	
5.0443e-05	1.0732e+03	3.5345e-01	7.4449e-03	6.3841e-01	6.8381e-10	2.5470e-04	1.0731e-07	7.1508e-05	3.7022e-04	1.7604e-06	2.6852e-16	2.1298e-10	2.0741e-09	1.4191e-09	
5.0870e-05	1.0732e+03	3.5294e-01	7.4258e-03	6.3894e-01	6.8282e-10	2.5433e-04	1.0747e-07	7.1463e-05	3.7012e-04	1.7572e-06	2.6902e-16	2.1310e-10	2.0751e-09	1.4198e-09	
5.1296e-05	1.0732e+03	3.5243e-01	7.4071e-03	6.3947e-01	6.8183e-10	2.5397e-04	1.0762e-07	7.1420e-05	3.7003e-04	1.7547e-06	2.6953e-16	2.1321e-10	2.0761e-09	1.4206e-09	
5.1723e-05	1.0732e+03	3.5193e-01	7.3885e-03	6.3999e-01	6.8086e-10	2.5361e-04	1.0777e-07	7.1377e-05	3.6991e-04	1.7511e-06	2.7003e-16	2.1333e-10	2.0770e-09	1.4213e-09	
