         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
0.0000e+00	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-01	
2.1169e-16	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-01	
4.2337e-16	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	8.3465e-28	0.0000e+00	0.0000e+00	1.4227e-58	5.0000e-01	
9.2940e-16	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	6.0774e-27	8.3050e-56	0.0000e+00	7.2385e-50	5.0000e-01	
1.4354e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	4.0555e-26	7.1726e-54	1.5143e-74	1.5662e-48	5.0000e-01	
2.6176e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.0588e-25	1.2064e-50	1.0582e-69	1.2494e-46	5.0000e-01	
3.7998e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.6508e-25	8.1093e-50	3.2596e-68	3.8024e-46	5.0000e-01	
4.9820e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.8103e-24	6.1463e-49	5.0610e-67	1.7218e-45	5.0000e-01	
6.1642e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.4797e-24	3.6632e-48	5.6959e-66	5.3647e-45	5.0000e-01	
8.4817e-15	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	8.6924e-24	2.8509e-47	9.6546e-65	2.1999e-44	5.0000e-01	
1.4570e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.9504e-23	8.1362e-46	6.2570e-63	2.0674e-43	5.0000e-01	
2.4295e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.8328e-22	6.5948e-44	1.2223e-60	2.6997e-42	5.0000e-01	
3.4019e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.6133e-22	2.4913e-42	1.9347e-58	2.1773e-41	5.0000e-01	
4.3744e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.2438e-21	2.5329e-41	9.0653e-57	8.8904e-41	5.0000e-01	
6.0163e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.3957e-21	5.8069e-40	1.4233e-54	5.6034e-40	5.0000e-01	
7.6582e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	6.7672e-21	2.1567e-39	1.0336e-53	1.4915e-39	5.0000e-01	
9.3001e-14	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.2297e-20	1.0201e-38	7.7284e-53	4.1623e-39	5.0000e-01	
1.1781e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.5129e-20	5.4990e-38	7.2850e-52	1.3201e-38	5.0000e-01	
1.6946e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.5705e-20	6.2195e-37	1.7299e-50	7.2295e-38	5.0000e-01	
2.2111e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.7154e-19	1.2165e-35	1.6598e-48	3.3717e-37	5.0000e-01	
2.7276e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.2643e-19	3.8423e-35	8.7937e-48	8.4953e-37	5.0000e-01	
3.2441e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.5863e-19	1.4814e-34	5.1431e-47	2.0487e-36	5.0000e-01	
4.0343e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.1024e-18	8.8981e-34	7.7110e-46	6.2030e-36	5.0000e-01	
4.8245e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.9278e-18	2.7301e-33	3.2891e-45	1.4326e-35	5.0000e-01	
5.6147e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.1112e-18	8.6736e-33	1.6328e-44	3.0354e-35	5.0000e-01	
6.4049e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	4.7236e-18	2.2891e-32	6.5051e-44	5.7730e-35	5.0000e-01	
7.6790e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	8.4266e-18	8.1880e-32	3.7229e-43	1.3833e-34	5.0000e-01	
8.9530e-13	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.3799e-17	2.5776e-31	2.3023e-42	2.8913e-34	5.0000e-01	
1.0227e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.1225e-17	6.2788e-31	7.2273e-42	5.4401e-34	5.0000e-01	
1.1501e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.1101e-17	1.4309e-30	2.3592e-41	9.4898e-34	5.0000e-01	
1.2775e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	4.3856e-17	2.9516e-30	6.6554e-41	1.5562e-33	5.0000e-01	
1.4049e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.9938e-17	5.6317e-30	1.6801e-40	2.4277e-33	5.0000e-01	
1.5323e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	7.9815e-17	1.0091e-29	3.8771e-40	3.6346e-33	5.0000e-01	
1.7991e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.3589e-16	2.9305e-29	1.8560e-39	7.6118e-33	5.0000e-01	
2.0658e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.1545e-16	7.2042e-29	6.8122e-39	1.4277e-32	5.0000e-01	
2.3325e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.2355e-16	1.5445e-28	1.9030e-38	2.4653e-32	5.0000e-01	
2.5993e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	4.6525e-16	3.0680e-28	5.2458e-38	3.9870e-32	5.0000e-01	
2.8660e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	6.4596e-16	5.6288e-28	1.2703e-37	6.1204e-32	5.0000e-01	
3.2736e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.0101e-15	1.2613e-27	4.1326e-37	1.0879e-31	5.0000e-01	
3.6811e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.4983e-15	2.5344e-27	1.1394e-36	1.7920e-31	5.0000e-01	
4.0887e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.1304e-15	4.6823e-27	2.7429e-36	2.7804e-31	5.0000e-01	
4.4963e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	2.9270e-15	8.0719e-27	6.1121e-36	4.1114e-31	5.0000e-01	
4.9039e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	3.9078e-15	1.3169e-26	1.2547e-35	5.8447e-31	5.0000e-01	
5.3114e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	5.0923e-15	2.0523e-26	2.4059e-35	8.0396e-31	5.0000e-01	
5.7190e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	6.4996e-15	3.0774e-26	4.3601e-35	1.0756e-30	5.0000e-01	
6.1266e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	8.1483e-15	4.4659e-26	7.5336e-35	1.4051e-30	5.0000e-01	
6.5341e-12	1.0732e+03	1.0000e+05	2.5240e-01	2.5000e-01	2.5000e-01	1.0056e-14	6.3005e-26	1.2493e-34	1.7983e-30	5.0000e-01	
6.9417e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.2241e-14	8.6741e-26	1.9990e-34	2.2607e-30	5.0000e-01	
7.3493e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.4719e-14	1.1689e-25	3.1000e-34	2.7976e-30	5.0000e-01	
7.7569e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.7507e-14	1.5458e-25	4.6761e-34	3.4143e-30	5.0000e-01	
8.1644e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.0619e-14	2.0104e-25	6.8823e-34	4.1157e-30	5.0000e-01	
8.5720e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.4071e-14	2.5760e-25	9.9092e-34	4.9065e-30	5.0000e-01	
8.9796e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.7876e-14	3.2566e-25	1.3989e-33	5.7913e-30	5.0000e-01	
9.3872e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.2048e-14	4.0681e-25	1.9398e-33	6.7746e-30	5.0000e-01	
9.7947e-12	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.6599e-14	5.0258e-25	2.6469e-33	7.8603e-30	5.0000e-01	
1.0202e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.1542e-14	6.1497e-25	3.5584e-33	9.0525e-30	5.0000e-01	
1.0610e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.6888e-14	7.4513e-25	4.7213e-33	1.0355e-29	5.0000e-01	
1.1017e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.2648e-14	8.9691e-25	6.1834e-33	1.1771e-29	5.0000e-01	
1.1632e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.2133e-14	1.1614e-24	9.1110e-33	1.4127e-29	5.0000e-01	
1.2246e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	7.2615e-14	1.4948e-24	1.3082e-32	1.6761e-29	5.0000e-01	
1.2860e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	8.4124e-14	1.8855e-24	1.8415e-32	1.9681e-29	5.0000e-01	
1.3474e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	9.6686e-14	2.3581e-24	2.5418e-32	2.2896e-29	5.0000e-01	
1.4089e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.1033e-13	2.9109e-24	3.4567e-32	2.6415e-29	5.0000e-01	
1.4703e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.2507e-13	3.5622e-24	4.6308e-32	3.0245e-29	5.0000e-01	
1.5317e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.4093e-13	4.3087e-24	6.1206e-32	3.4393e-29	5.0000e-01	
1.5931e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.5793e-13	5.1772e-24	7.9873e-32	3.8865e-29	5.0000e-01	
1.6546e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.7609e-13	6.1607e-24	1.0312e-31	4.3666e-29	5.0000e-01	
1.7160e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.9541e-13	7.3005e-24	1.3166e-31	4.8800e-29	5.0000e-01	
1.8173e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.2988e-13	9.4639e-24	1.9316e-31	5.8013e-29	5.0000e-01	
1.9701e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.8797e-13	1.3870e-23	3.2359e-31	7.3661e-29	5.0000e-01	
2.0788e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.3385e-13	1.7752e-23	4.5680e-31	8.6109e-29	5.0000e-01	
2.1875e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.8353e-13	2.1940e-23	6.4231e-31	9.9653e-29	5.0000e-01	
2.2962e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3700e-13	2.6826e-23	8.9181e-31	1.1429e-28	5.0000e-01	
2.4050e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.9425e-13	3.4369e-23	1.1943e-30	1.3003e-28	5.0000e-01	
2.5137e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.5526e-13	3.9006e-23	1.6036e-30	1.4686e-28	5.0000e-01	
2.6224e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.1998e-13	5.2733e-23	2.0516e-30	1.6477e-28	5.0000e-01	
2.7311e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.8838e-13	4.9798e-23	2.7678e-30	1.8376e-28	5.0000e-01	
2.9452e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	8.3367e-13	6.9342e-24	7.1964e-30	2.2423e-28	5.0000e-01	
3.0996e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	9.4685e-13	5.1529e-23	7.3085e-30	2.5587e-28	5.0000e-01	
3.2539e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.0669e-12	1.8409e-22	6.6784e-30	2.8953e-28	5.0000e-01	
3.4082e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.1936e-12	4.4304e-23	1.1111e-29	3.2514e-28	5.0000e-01	
3.5625e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.3268e-12	4.2886e-22	1.0174e-29	3.6264e-28	5.0000e-01	
3.7168e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.4662e-12	-4.1696e-22	2.5556e-29	4.0197e-28	5.0000e-01	
3.8711e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.6116e-12	2.0960e-21	-3.8271e-30	4.4306e-28	5.0000e-01	
4.0255e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.7627e-12	-4.8446e-21	9.7158e-29	4.8583e-28	5.0000e-01	
4.1798e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.9194e-12	-2.6476e-21	7.6142e-29	5.3023e-28	5.0000e-01	
4.3341e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.0813e-12	1.6832e-20	-7.6408e-28	5.7617e-28	5.0000e-01	
4.4884e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.2482e-12	-1.0298e-20	-6.4489e-28	6.2360e-28	5.0000e-01	
4.6427e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.4200e-12	-1.4964e-20	1.8862e-28	6.7244e-28	5.0000e-01	
4.7971e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.5963e-12	-1.5007e-20	4.2927e-28	7.2263e-28	5.0000e-01	
4.9514e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.7770e-12	1.9178e-20	-1.3369e-28	7.7411e-28	5.0000e-01	
5.1057e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	2.9619e-12	-1.6051e-20	1.1054e-27	8.2680e-28	5.0000e-01	
5.2600e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.1506e-12	-1.8757e-20	1.4438e-27	8.8065e-28	5.0000e-01	
5.3728e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.2910e-12	1.2353e-20	7.5289e-28	9.2073e-28	5.0000e-01	
5.4857e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.4333e-12	-1.0783e-20	1.2962e-27	9.6136e-28	5.0000e-01	
5.5985e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.5774e-12	-5.8610e-21	1.2050e-27	1.0025e-27	5.0000e-01	
5.6805e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.6833e-12	1.3834e-20	7.4967e-28	1.0328e-27	5.0000e-01	
5.7625e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.7901e-12	-5.5050e-21	9.4641e-28	1.0633e-27	5.0000e-01	
5.8445e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.8977e-12	1.4243e-21	7.3298e-28	1.0941e-27	5.0000e-01	
5.9036e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	3.9758e-12	1.4374e-20	4.2818e-28	1.1165e-27	5.0000e-01	
5.9626e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.0544e-12	-1.1130e-21	4.6786e-28	1.1389e-27	5.0000e-01	
6.0217e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.1334e-12	2.3210e-20	2.4492e-28	1.1615e-27	5.0000e-01	
6.0611e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.1863e-12	8.9342e-21	1.6520e-28	1.1767e-27	5.0000e-01	
6.0877e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.2220e-12	-1.7561e-21	2.3871e-28	1.1869e-27	5.0000e-01	
6.1143e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.2579e-12	6.3385e-21	2.0297e-28	1.1972e-27	5.0000e-01	
6.1409e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.2939e-12	-6.7788e-21	2.2106e-28	1.2075e-27	5.0000e-01	
6.1584e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3176e-12	1.4371e-21	2.2958e-28	1.2143e-27	5.0000e-01	
6.1705e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3340e-12	5.8422e-21	2.0602e-28	1.2190e-27	5.0000e-01	
6.1826e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3505e-12	3.0153e-21	2.0355e-28	1.2237e-27	5.0000e-01	
6.1947e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3669e-12	7.0200e-21	1.9169e-28	1.2284e-27	5.0000e-01	
6.2029e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3781e-12	3.2888e-21	1.8835e-28	1.2316e-27	5.0000e-01	
6.2087e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3859e-12	3.1458e-21	1.8687e-28	1.2338e-27	5.0000e-01	
6.2144e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.3937e-12	3.2709e-21	1.8532e-28	1.2360e-27	5.0000e-01	
6.2201e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4015e-12	2.7190e-21	1.8336e-28	1.2383e-27	5.0000e-01	
6.2258e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4093e-12	2.6759e-21	1.8233e-28	1.2405e-27	5.0000e-01	
6.2316e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4171e-12	3.8170e-21	1.8040e-28	1.2427e-27	5.0000e-01	
6.2373e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4249e-12	3.6419e-21	1.7826e-28	1.2450e-27	5.0000e-01	
6.2430e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4328e-12	2.9386e-21	1.7657e-28	1.2472e-27	5.0000e-01	
6.2563e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4509e-12	3.5055e-21	1.7277e-28	1.2524e-27	5.0000e-01	
6.2648e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4625e-12	3.5568e-21	1.6962e-28	1.2557e-27	5.0000e-01	
6.2733e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4742e-12	3.5797e-21	1.6629e-28	1.2591e-27	5.0000e-01	
6.2818e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4858e-12	3.7355e-21	1.6321e-28	1.2624e-27	5.0000e-01	
6.2903e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.4975e-12	3.5756e-21	1.5993e-28	1.2658e-27	5.0000e-01	
6.3130e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.5287e-12	3.5659e-21	1.5163e-28	1.2747e-27	5.0000e-01	
6.3357e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.5599e-12	3.5057e-21	1.4360e-28	1.2836e-27	5.0000e-01	
6.3584e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.5911e-12	3.5738e-21	1.3633e-28	1.2926e-27	5.0000e-01	
6.3812e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.6224e-12	3.6220e-21	1.2913e-28	1.3015e-27	5.0000e-01	
6.4469e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.7135e-12	3.7003e-21	1.0828e-28	1.3276e-27	5.0000e-01	
6.5586e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	4.8691e-12	3.6931e-21	7.1991e-29	1.3722e-27	5.0000e-01	
6.6704e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.0259e-12	4.1725e-21	4.1050e-29	1.4171e-27	5.0000e-01	
6.7821e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.1839e-12	4.2160e-21	4.6686e-30	1.4624e-27	5.0000e-01	
6.8938e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.3430e-12	4.5021e-21	-2.3904e-29	1.5080e-27	5.0000e-01	
7.0055e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.5032e-12	4.7100e-21	-5.0387e-29	1.5540e-27	5.0000e-01	
7.1834e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	5.7604e-12	5.0105e-21	-8.6913e-29	1.6277e-27	5.0000e-01	
7.3613e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.0201e-12	5.3359e-21	-1.1209e-28	1.7023e-27	5.0000e-01	
7.5393e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.2821e-12	5.6799e-21	-1.2625e-28	1.7775e-27	5.0000e-01	
7.7172e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.5463e-12	6.0490e-21	-1.2824e-28	1.8533e-27	5.0000e-01	
7.8952e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	6.8124e-12	6.4492e-21	-1.1691e-28	1.9297e-27	5.0000e-01	
8.0731e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	7.0804e-12	6.8711e-21	-9.1960e-29	2.0066e-27	5.0000e-01	
8.2510e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	7.3501e-12	7.3164e-21	-5.2654e-29	2.0841e-27	5.0000e-01	
8.4290e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	7.6214e-12	7.7866e-21	2.0931e-30	2.1621e-27	5.0000e-01	
8.6069e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	7.8943e-12	8.2845e-21	7.3361e-29	2.2405e-27	5.0000e-01	
9.0687e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	8.6088e-12	9.7104e-21	3.4240e-28	2.4458e-27	5.0000e-01	
9.3312e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	9.0186e-12	1.0610e-20	5.5448e-28	2.5636e-27	5.0000e-01	
9.5937e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	9.4307e-12	1.1576e-20	8.1370e-28	2.6821e-27	5.0000e-01	
9.8562e-11	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	9.8449e-12	1.2614e-20	1.1238e-27	2.8012e-27	5.0000e-01	
1.0119e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.0261e-11	1.3725e-20	1.4885e-27	2.9209e-27	5.0000e-01	
1.0381e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.0679e-11	1.4911e-20	1.9115e-27	3.0411e-27	5.0000e-01	
1.0644e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.1098e-11	1.6176e-20	2.3969e-27	3.1618e-27	5.0000e-01	
1.0906e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.1519e-11	1.7522e-20	2.9490e-27	3.2828e-27	5.0000e-01	
1.1169e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.1941e-11	1.8951e-20	3.5718e-27	3.4043e-27	5.0000e-01	
1.1431e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.2364e-11	2.0466e-20	4.2699e-27	3.5261e-27	5.0000e-01	
1.1694e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.2789e-11	2.2070e-20	5.0476e-27	3.6482e-27	5.0000e-01	
1.1956e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.3214e-11	2.3765e-20	5.9097e-27	3.7706e-27	5.0000e-01	
1.2219e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.3640e-11	2.5555e-20	6.8610e-27	3.8933e-27	5.0000e-01	
1.2481e-10	1.0732e+03	1.0000e+05	2.5241e-01	2.5000e-01	2.5000e-01	1.4067e-11	2.7440e-20	7.9063e-27	4.0162e-27	5.0000e-01	
