         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
5.6179e-04	1.1732e+03	1.0000e+05	2.7694e-01	1.8931e-06	3.0381e-09	2.0268e-09	4.9999e-01	4.1227e-09	6.4694e-06	1.0169e-10	2.1641e-12	2.0459e-27	9.2791e-20	7.8814e-14	4.1656e-14	7.6372e-06	2.4999e-01	2.2999e-08	2.0299e-10	2.1275e-12	4.4728e-06	2.3316e-15	8.4906e-11	2.9303e-09	5.3806e-24	8.0363e-14	3.4446e-16	1.4101e-08	3.2277e-11	1.9123e-11	8.9795e-21	4.9804e-13	4.4641e-21	1.4450e-21	1.2982e-24	1.2212e-28	3.9515e-32	9.5805e-21	3.1000e-18	2.4081e-25	4.4297e-15	9.5508e-28	6.4237e-31	1.8168e-20	3.0632e-25	9.0510e-27	1.0004e-27	6.0967e-28	4.7455e-27	1.5500e-26	2.5000e-01	0.0000e+00	3.6373e-20	5.7738e-18	1.6932e-16	9.3848e-15	
6.5695e-04	1.1732e+03	1.0000e+05	2.7694e-01	2.3599e-06	3.4299e-09	2.4093e-09	4.9999e-01	5.0117e-09	8.8470e-06	1.0722e-10	2.2800e-12	2.8845e-27	1.1551e-19	1.2017e-13	6.3052e-14	9.4658e-06	2.4998e-01	3.9957e-08	3.4982e-10	3.2720e-12	6.3484e-06	3.5306e-15	1.0523e-10	4.1626e-09	1.6233e-23	1.9647e-13	7.4193e-16	2.4592e-08	4.9590e-11	3.3341e-11	2.6419e-20	1.2091e-12	1.5301e-20	1.7182e-21	1.6787e-24	2.2386e-28	1.0396e-31	9.6791e-21	4.0952e-18	3.2590e-25	5.1821e-15	1.2376e-27	1.1206e-30	2.6199e-20	4.5158e-25	1.3535e-26	2.2521e-27	1.2097e-27	1.0621e-26	2.9288e-26	2.5000e-01	0.0000e+00	6.9468e-20	1.2404e-17	3.6268e-16	1.9100e-14	
7.5210e-04	1.1732e+03	1.0000e+05	2.7694e-01	2.8874e-06	3.8866e-09	2.8409e-09	4.9999e-01	6.0076e-09	1.1713e-05	1.1402e-10	2.4221e-12	4.0226e-27	1.4114e-19	1.7626e-13	9.2011e-14	1.1503e-05	2.4998e-01	6.5133e-08	5.6680e-10	4.8303e-12	8.6423e-06	5.1590e-15	1.2788e-10	5.6719e-09	4.1456e-23	4.2078e-13	1.4535e-15	4.0188e-08	7.3128e-11	5.4473e-11	6.6396e-20	2.5777e-12	4.1462e-20	2.0262e-21	2.1392e-24	3.8436e-28	2.3629e-31	9.7949e-21	5.2719e-18	4.3077e-25	5.9356e-15	1.5806e-27	1.8465e-30	3.6283e-20	6.4637e-25	1.9564e-26	4.5553e-27	2.2043e-27	2.1390e-26	5.1326e-26	2.5000e-01	0.0000e+00	1.2374e-19	2.4130e-17	7.0785e-16	3.5763e-14	
8.4725e-04	1.1732e+03	1.0000e+05	2.7694e-01	3.4874e-06	4.4229e-09	3.3303e-09	4.9998e-01	7.1275e-09	1.5135e-05	1.2242e-10	2.5987e-12	5.4881e-27	1.7035e-19	2.5207e-13	1.3111e-13	1.3779e-05	2.4997e-01	1.0208e-07	8.8389e-10	6.9433e-12	1.1406e-05	7.3668e-15	1.5319e-10	7.4932e-09	9.8041e-23	8.6856e-13	2.7247e-15	6.3079e-08	1.0497e-10	8.5482e-11	1.5488e-19	5.2991e-12	1.0969e-19	2.3752e-21	2.7016e-24	6.3922e-28	5.2585e-31	9.9320e-21	6.6569e-18	5.6070e-25	6.6904e-15	2.0010e-27	2.9425e-30	4.8842e-20	9.0808e-25	2.7657e-26	8.9444e-27	3.8527e-27	4.1821e-26	8.6464e-26	2.5000e-01	0.0000e+00	2.1386e-19	4.5248e-17	1.3231e-15	6.4921e-14	
9.4240e-04	1.1732e+03	1.0000e+05	2.7694e-01	4.1716e-06	5.0550e-09	3.8864e-09	4.9998e-01	8.3889e-09	1.9177e-05	1.3280e-10	2.8171e-12	7.4112e-27	2.0389e-19	3.5353e-13	1.8342e-13	1.6326e-05	2.4997e-01	1.5439e-07	1.3317e-09	9.7694e-12	1.4689e-05	1.0333e-14	1.8150e-10	9.6608e-09	2.4144e-22	1.6891e-12	4.9619e-15	9.5502e-08	1.4760e-10	1.2939e-10	3.7758e-19	1.0274e-11	2.7489e-19	2.7714e-21	3.3923e-24	1.0282e-27	1.1087e-30	1.0095e-20	8.2760e-18	7.2184e-25	7.4468e-15	2.5195e-27	4.5713e-30	6.4308e-20	1.2578e-24	3.8431e-26	1.6698e-26	6.4379e-27	7.7796e-26	1.4006e-25	2.5000e-01	0.0000e+00	3.5952e-19	8.0871e-17	2.4049e-15	1.1323e-13	
1.0376e-03	1.1732e+03	1.0000e+05	2.7694e-01	4.9551e-06	5.8004e-09	4.5197e-09	4.9997e-01	9.8125e-09	2.3919e-05	1.4555e-10	3.0858e-12	1.0343e-26	2.4269e-19	4.8661e-13	2.5205e-13	1.9181e-05	2.4996e-01	2.2708e-07	1.9528e-09	1.3488e-11	1.8552e-05	1.4240e-14	2.1323e-10	1.2216e-08	5.1233e-22	3.1247e-12	8.5018e-15	1.4055e-07	2.0350e-10	1.9038e-10	7.9573e-19	1.8965e-11	6.4059e-19	3.2223e-21	4.2359e-24	1.6121e-27	2.2246e-30	1.0288e-20	1.0161e-17	9.2110e-25	8.2053e-15	3.1551e-27	6.8976e-30	8.3258e-20	1.7167e-24	5.2510e-26	2.9980e-26	1.0386e-26	1.3926e-25	2.1998e-25	2.5000e-01	0.0000e+00	5.8449e-19	1.3931e-16	4.1150e-15	1.9149e-13	
1.1327e-03	1.1732e+03	1.0000e+05	2.7694e-01	5.8566e-06	6.6875e-09	5.2445e-09	4.9997e-01	1.1425e-08	2.9453e-05	1.6136e-10	3.4189e-12	1.3979e-26	2.8800e-19	6.6254e-13	3.4283e-13	2.2387e-05	2.4995e-01	3.2670e-07	2.8028e-09	1.8394e-11	2.3061e-05	1.9427e-14	2.4887e-10	1.5205e-08	1.0695e-21	5.5640e-12	1.4320e-14	2.0226e-07	2.7736e-10	2.7392e-10	1.6543e-18	3.3716e-11	1.4125e-18	3.7377e-21	5.2727e-24	2.4770e-27	4.3045e-30	1.0520e-20	1.2351e-17	1.1695e-24	8.9662e-15	3.9400e-27	1.0268e-29	1.0643e-19	2.3246e-24	7.1062e-26	5.2071e-26	1.6304e-26	2.4125e-25	3.3745e-25	2.5000e-01	0.0000e+00	9.2495e-19	2.3261e-16	6.9256e-15	3.1540e-13	
1.2279e-03	1.1732e+03	1.0000e+05	2.7694e-01	6.8988e-06	7.7468e-09	6.0765e-09	4.9996e-01	1.3256e-08	3.5887e-05	1.8096e-10	3.8330e-12	1.9174e-26	3.4238e-19	8.9323e-13	4.6210e-13	2.5997e-05	2.4994e-01	4.6170e-07	3.9539e-09	2.4815e-11	2.8294e-05	2.6271e-14	2.8899e-10	1.8683e-08	2.1522e-21	9.6090e-12	2.3513e-14	2.8586e-07	3.7401e-10	3.8706e-10	3.3240e-18	5.8163e-11	2.9853e-18	4.3293e-21	6.5693e-24	3.7487e-27	8.0896e-30	1.0799e-20	1.4889e-17	1.4827e-24	9.7302e-15	4.9262e-27	1.5086e-29	1.3479e-19	3.1286e-24	9.5336e-26	8.8345e-26	2.5049e-26	4.0842e-25	5.0842e-25	2.5000e-01	0.0000e+00	1.4650e-18	3.8013e-16	1.1368e-14	5.1049e-13	
1.3230e-03	1.1732e+03	1.0000e+05	2.7694e-01	8.1095e-06	9.0189e-09	7.0360e-09	4.9995e-01	1.5343e-08	4.3345e-05	2.0532e-10	4.3487e-12	2.6840e-26	4.0776e-19	1.1953e-12	6.1847e-13	3.0071e-05	2.4993e-01	6.4297e-07	5.5001e-09	3.3201e-11	3.4337e-05	3.5273e-14	3.3427e-10	2.2709e-08	4.2039e-21	1.6181e-11	3.7897e-14	3.9811e-07	5.0042e-10	5.3893e-10	6.4945e-18	9.7879e-11	6.0919e-18	5.0109e-21	8.1685e-24	5.6149e-27	1.4859e-29	1.1135e-20	1.7829e-17	1.8779e-24	1.0498e-14	6.1490e-27	2.1974e-29	1.6960e-19	4.1877e-24	1.2706e-25	1.4681e-25	3.7835e-26	6.7745e-25	7.5552e-25	2.5000e-01	0.0000e+00	2.2592e-18	6.0939e-16	1.8323e-14	8.1336e-13	
1.4182e-03	1.1732e+03	1.0000e+05	2.7694e-01	9.5235e-06	1.0556e-08	8.1475e-09	4.9995e-01	1.7730e-08	5.1974e-05	2.3572e-10	4.9937e-12	3.7200e-26	4.8913e-19	1.5911e-12	8.2389e-13	3.4682e-05	2.4992e-01	8.8467e-07	7.5638e-09	4.4135e-11	4.1288e-05	4.7145e-14	3.8551e-10	2.7355e-08	8.0252e-21	2.6685e-11	6.0186e-14	5.4780e-07	6.6561e-10	7.4139e-10	1.2425e-17	1.6137e-10	1.2075e-17	5.8003e-21	1.0179e-23	8.3308e-27	2.6824e-29	1.1545e-20	2.1231e-17	2.3839e-24	1.1271e-14	7.6951e-27	3.1831e-29	2.1255e-19	5.5909e-24	1.6859e-25	2.3992e-25	5.6392e-26	1.1054e-24	1.1114e-24	2.5000e-01	0.0000e+00	3.4801e-18	9.6241e-16	2.9111e-14	1.2807e-12	
1.5133e-03	1.1732e+03	1.0000e+05	2.7694e-01	1.1184e-05	1.2426e-08	9.4418e-09	4.9994e-01	2.0472e-08	6.1945e-05	2.7382e-10	5.8040e-12	5.3571e-26	5.9254e-19	2.1100e-12	1.0939e-12	3.9915e-05	2.4990e-01	1.2052e-06	1.0306e-08	5.8383e-11	4.9261e-05	6.2807e-14	4.4366e-10	3.2702e-08	1.5041e-20	4.3256e-11	9.4471e-14	7.4642e-07	8.8158e-10	1.0099e-09	2.3380e-17	2.6158e-10	2.3367e-17	6.7197e-21	1.2710e-23	1.2300e-26	4.7705e-29	1.2046e-20	2.5172e-17	3.0380e-24	1.2049e-14	9.6535e-27	4.6020e-29	2.6593e-19	7.4548e-24	2.2301e-25	3.8692e-25	8.3217e-26	1.7803e-24	1.6236e-24	2.5000e-01	0.0000e+00	5.3111e-18	1.5019e-15	4.5729e-14	1.9984e-12	
1.6085e-03	1.1732e+03	1.0000e+05	2.7694e-01	1.3145e-05	1.4715e-08	1.0957e-08	4.9992e-01	2.3637e-08	7.3464e-05	3.2177e-10	6.8269e-12	7.7334e-26	7.2782e-19	2.7918e-12	1.4498e-12	4.5874e-05	2.4989e-01	1.6286e-06	1.3939e-08	7.6951e-11	5.8384e-05	8.3522e-14	5.0988e-10	3.8844e-08	2.7786e-20	6.9131e-11	1.4695e-13	1.0090e-06	1.1644e-09	1.3649e-09	4.3435e-17	4.1821e-10	4.4337e-17	7.7970e-21	1.5915e-23	1.8101e-26	8.4028e-29	1.2663e-20	2.9742e-17	3.8933e-24	1.2835e-14	1.2151e-26	6.6588e-29	3.3297e-19	9.9395e-24	2.9449e-25	6.1736e-25	1.2196e-25	2.8377e-24	2.3631e-24	2.5000e-01	0.0000e+00	8.0749e-18	2.3220e-15	7.1209e-14	3.0978e-12	
1.7036e-03	1.1732e+03	1.0000e+05	2.7694e-01	1.5477e-05	1.7538e-08	1.2743e-08	4.9991e-01	2.7307e-08	8.6776e-05	3.8242e-10	8.1251e-12	1.1487e-25	9.1087e-19	3.6903e-12	1.9207e-12	5.2685e-05	2.4987e-01	2.1863e-06	1.8745e-08	1.0118e-10	6.8805e-05	1.1103e-13	5.8556e-10	4.5890e-08	5.0766e-20	1.0922e-10	2.2704e-13	1.3555e-06	1.5356e-09	1.8331e-09	7.9940e-17	6.6123e-10	8.2801e-17	9.0683e-21	2.0010e-23	2.6615e-26	1.4697e-28	1.3428e-20	3.5050e-17	5.0273e-24	1.3631e-14	1.5366e-26	9.6729e-29	4.1823e-19	1.3274e-23	3.8875e-25	9.7706e-25	1.7805e-25	4.4875e-24	3.4369e-24	2.4999e-01	0.0000e+00	1.2247e-17	3.5649e-15	1.1018e-13	4.7814e-12	
1.7988e-03	1.1732e+03	1.0000e+05	2.7694e-01	1.8268e-05	2.1049e-08	1.4863e-08	4.9989e-01	3.1590e-08	1.0218e-04	4.5958e-10	9.7828e-12	1.7711e-25	1.1670e-18	4.8797e-12	2.5467e-12	6.0502e-05	2.4985e-01	2.9198e-06	2.5101e-08	1.3286e-10	8.0694e-05	1.4772e-13	6.7241e-10	5.3969e-08	9.2013e-20	1.7101e-10	3.4917e-13	1.8123e-06	2.0247e-09	2.4501e-09	1.4621e-16	1.0363e-09	1.5270e-16	1.0581e-20	2.5280e-23	3.9198e-26	2.5607e-28	1.4383e-20	4.1233e-17	6.5518e-24	1.4438e-14	1.9538e-26	1.4154e-28	5.2836e-19	1.7781e-23	5.1367e-25	1.5372e-24	2.5968e-25	7.0564e-24	5.0104e-24	2.4999e-01	0.0000e+00	1.8566e-17	5.4461e-15	1.6975e-13	7.3634e-12	
1.8643e-03	1.1732e+03	1.0000e+05	2.7694e-01	2.0522e-05	2.3988e-08	1.6563e-08	4.9988e-01	3.4972e-08	1.1420e-04	5.2530e-10	1.1200e-11	2.4631e-25	1.4136e-18	5.9292e-12	3.1017e-12	6.6577e-05	2.4983e-01	3.5586e-06	3.0672e-08	1.6042e-10	8.9849e-05	1.8035e-13	7.3992e-10	6.0219e-08	1.4098e-19	2.3304e-10	4.7170e-13	2.2113e-06	2.4542e-09	2.9889e-09	2.2606e-16	1.4137e-09	2.3525e-16	1.1800e-20	2.9834e-23	5.1512e-26	3.8043e-28	1.5186e-20	4.6096e-17	7.9307e-24	1.5003e-14	2.3174e-26	1.8644e-28	6.2466e-19	2.1852e-23	6.2410e-25	2.1078e-24	3.3851e-25	9.6733e-24	6.5469e-24	2.4999e-01	0.0000e+00	2.4897e-17	7.3120e-15	2.2971e-13	9.9661e-12	
1.9299e-03	1.1732e+03	1.0000e+05	2.7694e-01	2.3089e-05	2.7435e-08	1.8492e-08	4.9987e-01	3.8759e-08	1.2751e-04	6.0335e-10	1.2887e-11	3.4931e-25	1.7368e-18	7.2091e-12	3.7811e-12	7.3286e-05	2.4981e-01	4.3263e-06	3.7402e-08	1.9363e-10	9.9864e-05	2.2040e-13	8.1446e-10	6.7083e-08	2.1410e-19	3.1489e-10	6.3518e-13	2.6919e-06	2.9757e-09	3.6376e-09	3.4624e-16	1.9123e-09	3.5426e-16	1.3188e-20	3.5334e-23	6.7531e-26	5.5666e-28	1.6131e-20	5.1514e-17	9.6475e-24	1.5577e-14	2.7593e-26	2.4688e-28	7.4111e-19	2.6918e-23	7.5902e-25	2.8676e-24	4.4025e-25	1.3159e-23	8.5459e-24	2.4999e-01	0.0000e+00	3.3379e-17	9.7582e-15	3.0985e-13	1.3411e-11	
1.9955e-03	1.1732e+03	1.0000e+05	2.7693e-01	2.6033e-05	3.1467e-08	2.0684e-08	4.9985e-01	4.3012e-08	1.4229e-04	6.9565e-10	1.4899e-11	4.9211e-25	2.1550e-18	8.7550e-12	4.6043e-12	8.0725e-05	2.4979e-01	5.2546e-06	4.5593e-08	2.3344e-10	1.1083e-04	2.6904e-13	8.9712e-10	7.4631e-08	3.1185e-19	4.2495e-10	8.4634e-13	3.2748e-06	3.6037e-09	4.4243e-09	5.0878e-16	2.5839e-09	5.3274e-16	1.4773e-20	4.1843e-23	8.8930e-26	8.1693e-28	1.7238e-20	5.7574e-17	1.1776e-23	1.6161e-14	3.2858e-26	3.2403e-28	8.8514e-19	3.3125e-23	9.2227e-25	3.9046e-24	5.7466e-25	1.7918e-23	1.1214e-23	2.4999e-01	0.0000e+00	4.4360e-17	1.3032e-14	4.1361e-13	1.8091e-11	
2.0611e-03	1.1732e+03	1.0000e+05	2.7693e-01	2.9421e-05	3.6296e-08	2.3207e-08	4.9984e-01	4.7828e-08	1.5871e-04	8.0740e-10	1.7323e-11	7.0610e-25	2.7196e-18	1.0689e-11	5.6380e-12	8.8994e-05	2.4976e-01	6.3770e-06	5.5572e-08	2.8224e-10	1.2282e-04	3.3022e-13	9.8900e-10	8.2934e-08	4.7628e-19	5.7276e-10	1.1429e-12	3.9825e-06	4.3856e-09	5.3790e-09	7.8450e-16	3.4877e-09	8.0049e-16	1.6609e-20	4.9784e-23	1.1746e-25	1.2038e-27	1.8567e-20	6.4369e-17	1.4482e-23	1.6757e-14	3.9336e-26	4.3789e-28	1.0646e-18	4.1052e-23	1.1269e-24	5.3102e-24	7.5369e-25	2.4373e-23	1.4814e-23	2.4999e-01	0.0000e+00	5.9228e-17	1.7391e-14	5.5968e-13	2.4415e-11	
2.1266e-03	1.1732e+03	1.0000e+05	2.7693e-01	3.3342e-05	4.2035e-08	2.6107e-08	4.9982e-01	5.3289e-08	1.7702e-04	9.4139e-10	2.0262e-11	1.0916e-24	3.5437e-18	1.3068e-11	6.9191e-12	9.8220e-05	2.4974e-01	7.7383e-06	6.7785e-08	3.4142e-10	1.3596e-04	4.0636e-13	1.0915e-09	9.2077e-08	7.1480e-19	7.7248e-10	1.5372e-12	4.8445e-06	5.3401e-09	6.5414e-09	1.1923e-15	4.7120e-09	1.2075e-15	1.8749e-20	5.9702e-23	1.5639e-25	1.7881e-27	2.0150e-20	7.2016e-17	1.8009e-23	1.7368e-14	4.7496e-26	5.9372e-28	1.2938e-18	5.1210e-23	1.3800e-24	7.2545e-24	9.9620e-25	3.3309e-23	1.9773e-23	2.4999e-01	0.0000e+00	8.0240e-17	2.3299e-14	7.5465e-13	3.3155e-11	
2.1922e-03	1.1732e+03	1.0000e+05	2.7693e-01	3.7891e-05	4.8913e-08	2.9465e-08	4.9980e-01	5.9513e-08	1.9744e-04	1.1031e-09	2.3819e-11	1.6859e-24	4.6383e-18	1.6019e-11	8.5123e-12	1.0854e-04	2.4971e-01	9.3860e-06	8.2705e-08	4.1352e-10	1.5035e-04	5.0116e-13	1.2062e-09	1.0215e-07	1.0752e-18	1.0393e-09	2.0712e-12	5.8928e-06	6.5201e-09	7.9546e-09	1.8143e-15	6.3516e-09	1.8074e-15	2.1249e-20	7.1628e-23	2.0880e-25	2.6500e-27	2.2050e-20	8.0642e-17	2.2486e-23	1.7997e-14	5.7394e-26	8.1639e-28	1.5858e-18	6.4083e-23	1.6946e-24	9.8913e-24	1.3228e-24	4.5440e-23	2.6550e-23	2.4999e-01	0.0000e+00	1.0753e-16	3.1175e-14	1.0193e-12	4.5002e-11	
2.2578e-03	1.1732e+03	1.0000e+05	2.7693e-01	4.3206e-05	5.7209e-08	3.3370e-08	4.9977e-01	6.6646e-08	2.2031e-04	1.2996e-09	2.8159e-11	2.4804e-24	6.2743e-18	1.9706e-11	1.0522e-11	1.2013e-04	2.4967e-01	1.1391e-05	1.0106e-07	5.0187e-10	1.6613e-04	6.2129e-13	1.3350e-09	1.1327e-07	1.6093e-18	1.4005e-09	2.7928e-12	7.1758e-06	7.9798e-09	9.6832e-09	2.7532e-15	8.5772e-09	2.7153e-15	2.4221e-20	8.6734e-23	2.8081e-25	3.9619e-27	2.4345e-20	9.0425e-17	2.8385e-23	1.8648e-14	7.0065e-26	1.1270e-27	1.9682e-18	8.0618e-23	2.0906e-24	1.3537e-23	1.7743e-24	6.2236e-23	3.6091e-23	2.4999e-01	0.0000e+00	1.4718e-16	4.1858e-14	1.3788e-12	6.1433e-11	
2.3234e-03	1.1732e+03	1.0000e+05	2.7693e-01	4.9448e-05	6.7335e-08	3.7964e-08	4.9975e-01	7.4887e-08	2.4600e-04	1.5404e-09	3.3500e-11	4.2972e-24	8.6022e-18	2.4369e-11	1.3072e-11	1.3320e-04	2.4964e-01	1.3834e-05	1.2372e-07	6.1092e-10	1.8344e-04	7.7395e-13	1.4804e-09	1.2555e-07	2.4608e-18	1.8898e-09	3.7975e-12	8.7499e-06	9.8175e-09	1.1803e-08	4.2721e-15	1.1602e-08	4.0907e-15	2.7781e-20	1.0545e-22	3.8156e-25	5.9721e-27	2.7150e-20	1.0157e-16	3.6166e-23	1.9324e-14	8.5924e-26	1.6095e-27	2.4763e-18	1.0288e-22	2.5940e-24	1.8593e-23	2.4079e-24	8.5574e-23	4.9752e-23	2.4998e-01	0.0000e+00	1.9974e-16	5.6356e-14	1.8806e-12	8.4244e-11	
2.3688e-03	1.1732e+03	1.0000e+05	2.7692e-01	5.4426e-05	7.5648e-08	4.1618e-08	4.9973e-01	8.1354e-08	2.6567e-04	1.7387e-09	3.7930e-11	6.0051e-24	1.0908e-17	2.8312e-11	1.5246e-11	1.4326e-04	2.4961e-01	1.5840e-05	1.4257e-07	7.0119e-10	1.9640e-04	9.0464e-13	1.5923e-09	1.3481e-07	3.3082e-18	2.3313e-09	4.7073e-12	1.0051e-05	1.1357e-08	1.3555e-08	5.8151e-15	1.4339e-08	5.4678e-15	3.0698e-20	1.2133e-22	4.7526e-25	8.0323e-27	2.9454e-20	1.1023e-16	4.3088e-23	1.9811e-14	9.9532e-26	2.0809e-27	2.9343e-18	1.2214e-22	3.0231e-24	2.3272e-23	3.0073e-24	1.0722e-22	6.2953e-23	2.4998e-01	0.0000e+00	2.4990e-16	6.9536e-14	2.3375e-12	1.0549e-10	
2.4141e-03	1.1732e+03	1.0000e+05	2.7692e-01	6.0019e-05	8.5257e-08	4.5735e-08	4.9970e-01	8.8549e-08	2.8707e-04	1.9683e-09	4.3065e-11	8.8180e-24	1.3897e-17	3.2977e-11	1.7827e-11	1.5425e-04	2.4957e-01	1.8144e-05	1.6442e-07	8.0601e-10	2.1023e-04	1.0599e-12	1.7145e-09	1.4476e-07	4.4642e-18	2.8743e-09	5.8504e-12	1.1553e-05	1.3170e-08	1.5576e-08	7.9408e-15	1.7714e-08	7.2799e-15	3.4050e-20	1.3995e-22	5.9342e-25	1.0778e-26	3.2118e-20	1.1976e-16	5.1533e-23	2.0316e-14	1.1563e-25	2.7233e-27	3.4978e-18	1.4615e-22	3.5334e-24	2.9123e-23	3.7701e-24	1.3433e-22	7.9983e-23	2.4998e-01	0.0000e+00	3.1159e-16	8.5794e-14	2.9126e-12	1.3212e-10	
2.4595e-03	1.1732e+03	1.0000e+05	2.7692e-01	6.6338e-05	9.6338e-08	5.0367e-08	4.9968e-01	9.6564e-08	3.1041e-04	2.2333e-09	4.9044e-11	1.2293e-23	1.7894e-17	3.8473e-11	2.0893e-11	1.6628e-04	2.4954e-01	2.0802e-05	1.8992e-07	9.2743e-10	2.2500e-04	1.2451e-12	1.8485e-09	1.5544e-07	5.9557e-18	3.5497e-09	7.2572e-12	1.3296e-05	1.5287e-08	1.7920e-08	1.0726e-14	2.1924e-08	9.7193e-15	3.7945e-20	1.6212e-22	7.4533e-25	1.4552e-26	3.5191e-20	1.3030e-16	6.1964e-23	2.0841e-14	1.3494e-25	3.5352e-27	4.2074e-18	1.7471e-22	4.1395e-24	3.6566e-23	4.7655e-24	1.6890e-22	1.0256e-22	2.4998e-01	0.0000e+00	3.9209e-16	1.0616e-13	3.6242e-12	1.6618e-10	
2.5049e-03	1.1732e+03	1.0000e+05	2.7692e-01	7.3503e-05	1.0935e-07	5.5655e-08	4.9965e-01	1.0558e-07	3.3592e-04	2.5444e-09	5.6059e-11	1.8431e-23	2.3286e-17	4.5098e-11	2.4602e-11	1.7951e-04	2.4950e-01	2.3876e-05	2.1979e-07	1.0702e-09	2.4079e-04	1.4694e-12	1.9958e-09	1.6695e-07	8.1166e-18	4.3932e-09	9.0791e-12	1.5325e-05	1.7826e-08	2.0649e-08	1.4819e-14	2.7199e-08	1.3030e-14	4.2534e-20	1.8852e-22	9.4286e-25	1.9823e-26	3.8800e-20	1.4202e-16	7.4986e-23	2.1391e-14	1.5820e-25	4.7452e-27	5.1101e-18	2.1174e-22	4.8762e-24	4.6076e-23	6.0874e-24	2.1320e-22	1.3309e-22	2.4998e-01	0.0000e+00	4.9315e-16	1.3173e-13	4.5479e-12	2.0989e-10	
2.5503e-03	1.1732e+03	1.0000e+05	2.7692e-01	8.1650e-05	1.2457e-07	6.1668e-08	4.9962e-01	1.1572e-07	3.6388e-04	2.9080e-09	6.4308e-11	2.7650e-23	3.0782e-17	5.3033e-11	2.9086e-11	1.9409e-04	2.4946e-01	2.7433e-05	2.5482e-07	1.2375e-09	2.5768e-04	1.7416e-12	2.1582e-09	1.7934e-07	1.1039e-17	5.4445e-09	1.1372e-11	1.7690e-05	2.0833e-08	2.3827e-08	2.0448e-14	3.3793e-08	1.7481e-14	4.8008e-20	2.2069e-22	1.1993e-24	2.7092e-26	4.3019e-20	1.5508e-16	9.1435e-23	2.1968e-14	1.8684e-25	6.3946e-27	6.2624e-18	2.5835e-22	5.7691e-24	5.8224e-23	7.8367e-24	2.6995e-22	1.7414e-22	2.4997e-01	0.0000e+00	6.2733e-16	1.6387e-13	5.7168e-12	2.6602e-10	
2.5957e-03	1.1732e+03	1.0000e+05	2.7691e-01	9.0961e-05	1.4242e-07	6.8566e-08	4.9959e-01	1.2719e-07	3.9461e-04	3.3333e-09	7.4029e-11	4.2611e-23	4.0487e-17	6.2528e-11	3.4455e-11	2.1021e-04	2.4941e-01	3.1567e-05	2.9613e-07	1.4331e-09	2.7575e-04	2.0675e-12	2.3379e-09	1.9271e-07	1.5029e-17	6.7658e-09	1.4285e-11	2.0459e-05	2.4427e-08	2.7546e-08	2.8237e-14	4.2110e-08	2.3559e-14	5.4480e-20	2.5824e-22	1.5391e-24	3.7371e-26	4.7964e-20	1.6973e-16	1.1182e-22	2.2578e-14	2.2061e-25	8.6961e-27	7.7621e-18	3.1800e-22	6.8451e-24	7.3933e-23	1.0209e-23	3.4363e-22	2.3080e-22	2.4997e-01	0.0000e+00	7.8870e-16	2.0460e-13	7.2036e-12	3.3894e-10	
2.6411e-03	1.1732e+03	1.0000e+05	2.7691e-01	1.0165e-04	1.6370e-07	7.6516e-08	4.9956e-01	1.4026e-07	4.2850e-04	3.8393e-09	8.5577e-11	6.2051e-23	5.4355e-17	7.4176e-11	4.1126e-11	2.2810e-04	2.4936e-01	3.6383e-05	3.4503e-07	1.6660e-09	2.9511e-04	2.4746e-12	2.5374e-09	2.0716e-07	2.0753e-17	8.4316e-09	1.8066e-11	2.3712e-05	2.8767e-08	3.1914e-08	3.9618e-14	5.2635e-08	3.1888e-14	6.2465e-20	3.0497e-22	1.9885e-24	5.2056e-26	5.3859e-20	1.8626e-16	1.3809e-22	2.3227e-14	2.6323e-25	1.2127e-26	9.7249e-18	3.9195e-22	8.1852e-24	9.4277e-23	1.3467e-23	4.3952e-22	3.1009e-22	2.4997e-01	0.0000e+00	1.0145e-15	2.5646e-13	9.1491e-12	4.3425e-10	
